DATASET_TITLE	Dwelling Stock by Council Tax Band, 2001										FROM	Mar-2001	Mar-2001	Mar-2001	Mar-2001	Mar-2001	Mar-2001	Mar-2001	Mar-2001	Mar-2001	Mar-2001	Mar-2001	Mar-2001	Mar-2001	Mar-2001	Mar-2001	Mar-2001	Mar-2001	Mar-2001	Mar-2001
AREA_TYPE	Super Output Area Lower Layer										TO	Mar-2001	Mar-2001	Mar-2001	Mar-2001	Mar-2001	Mar-2001	Mar-2001	Mar-2001	Mar-2001	Mar-2001	Mar-2001	Mar-2001	Mar-2001	Mar-2001	Mar-2001	Mar-2001	Mar-2001	Mar-2001	Mar-2001
GEO_HIERARCHY	NeSS Geography Hierarchy										HEADING	Dwelling Stock by Council Tax Band; Total	Dwelling Stock by Council Tax Band; Band A	Dwelling Stock by Council Tax Band; Band A	Dwelling Stock by Council Tax Band; Band B	Dwelling Stock by Council Tax Band; Band B	Dwelling Stock by Council Tax Band; Band C	Dwelling Stock by Council Tax Band; Band C	Dwelling Stock by Council Tax Band; Band D	Dwelling Stock by Council Tax Band; Band D	Dwelling Stock by Council Tax Band; Band E	Dwelling Stock by Council Tax Band; Band E	Dwelling Stock by Council Tax Band; Band F	Dwelling Stock by Council Tax Band; Band F	Dwelling Stock by Council Tax Band; Band G	Dwelling Stock by Council Tax Band; Band G	Dwelling Stock by Council Tax Band; Band H	Dwelling Stock by Council Tax Band; Band H	Dwelling Stock by Council Tax Band; Band X; Unallocated	Dwelling Stock by Council Tax Band; Band X; Unallocated
											MEASUREMENT_UNIT	Count	Count	Percentage	Count	Percentage	Count	Percentage	Count	Percentage	Count	Percentage	Count	Percentage	Count	Percentage	Count	Percentage	Count	Percentage
											STATISTICAL_UNIT	Dwellings	Dwellings	Dwellings	Dwellings	Dwellings	Dwellings	Dwellings	Dwellings	Dwellings	Dwellings	Dwellings	Dwellings	Dwellings	Dwellings	Dwellings	Dwellings	Dwellings	Dwellings	Dwellings
GOR_CODE	GOR_NAME	CTY_CODE	CTY_NAME	LA_CODE	LA_NAME	MSOA_CODE	MSOA_NAME	LSOA_CODE	LSOA_NAME	AREA_METADATA		DATA_VALUE	DATA_VALUE	DATA_VALUE	DATA_VALUE	DATA_VALUE	DATA_VALUE	DATA_VALUE	DATA_VALUE	DATA_VALUE	DATA_VALUE	DATA_VALUE	DATA_VALUE	DATA_VALUE	DATA_VALUE	DATA_VALUE	DATA_VALUE	DATA_VALUE	DATA_VALUE	DATA_VALUE
H	London			00AW	Kensington and Chelsea	E02000577	Kensington and Chelsea 001	E01002852	Kensington and Chelsea 001A			530	32	6.04	146	27.55	247	46.6	79	14.91	14	2.64	10	1.89	0	0	2	0.38	0	0
H	London			00AW	Kensington and Chelsea	E02000577	Kensington and Chelsea 001	E01002853	Kensington and Chelsea 001B			539	9	1.67	163	30.24	159	29.5	151	28.01	46	8.53	10	1.86	1	0.19	0	0	0	0
H	London			00AW	Kensington and Chelsea	E02000577	Kensington and Chelsea 001	E01002854	Kensington and Chelsea 001C			519	9	1.73	162	31.21	268	51.64	44	8.48	36	6.94	0	0	0	0	0	0	0	0
H	London			00AW	Kensington and Chelsea	E02000577	Kensington and Chelsea 001	E01002855	Kensington and Chelsea 001D			747	50	6.69	87	11.65	277	37.08	200	26.77	112	14.99	14	1.87	6	0.8	1	0.13	0	0
H	London			00AW	Kensington and Chelsea	E02000580	Kensington and Chelsea 004	E01002856	Kensington and Chelsea 004E			844	3	0.36	21	2.49	102	12.09	533	63.15	61	7.23	100	11.85	20	2.37	4	0.47	0	0
H	London			00AW	Kensington and Chelsea	E02000577	Kensington and Chelsea 001	E01002857	Kensington and Chelsea 001E			408	63	15.44	92	22.55	187	45.83	24	5.88	30	7.35	4	0.98	8	1.96	0	0	0	0
H	London			00AW	Kensington and Chelsea	E02000590	Kensington and Chelsea 014	E01002858	Kensington and Chelsea 014C			1405	0	0	7	0.5	398	28.33	420	29.89	314	22.35	80	5.69	162	11.53	24	1.71	0	0
H	London			00AW	Kensington and Chelsea	E02000588	Kensington and Chelsea 012	E01002859	Kensington and Chelsea 012C			1136	1	0.09	0	0	7	0.62	12	1.06	73	6.43	128	11.27	481	42.34	434	38.2	0	0
H	London			00AW	Kensington and Chelsea	E02000588	Kensington and Chelsea 012	E01002860	Kensington and Chelsea 012D			970	0	0	5	0.52	1	0.1	18	1.86	80	8.25	171	17.63	234	24.12	461	47.53	0	0
H	London			00AW	Kensington and Chelsea	E02000590	Kensington and Chelsea 014	E01002861	Kensington and Chelsea 014D			955	0	0	2	0.21	89	9.32	114	11.94	132	13.82	57	5.97	293	30.68	268	28.06	0	0
H	London			00AW	Kensington and Chelsea	E02000590	Kensington and Chelsea 014	E01002862	Kensington and Chelsea 014E			823	0	0	37	4.5	312	37.91	188	22.84	120	14.58	20	2.43	106	12.88	38	4.62	2	0.24
H	London			00AW	Kensington and Chelsea	E02000588	Kensington and Chelsea 012	E01002863	Kensington and Chelsea 012E			1109	0	0	1	0.09	2	0.18	12	1.08	52	4.69	112	10.1	356	32.1	574	51.76	0	0
H	London			00AW	Kensington and Chelsea	E02000585	Kensington and Chelsea 009	E01002864	Kensington and Chelsea 009A			698	0	0	1	0.14	0	0	5	0.72	29	4.15	44	6.3	295	42.26	324	46.42	0	0
H	London			00AW	Kensington and Chelsea	E02000587	Kensington and Chelsea 011	E01002865	Kensington and Chelsea 011E			716	0	0	0	0	3	0.42	3	0.42	27	3.77	130	18.16	276	38.55	277	38.69	0	0
H	London			00AW	Kensington and Chelsea	E02000585	Kensington and Chelsea 009	E01002866	Kensington and Chelsea 009B			833	8	0.96	6	0.72	78	9.36	288	34.57	242	29.05	62	7.44	40	4.8	109	13.09	0	0
H	London			00AW	Kensington and Chelsea	E02000585	Kensington and Chelsea 009	E01002867	Kensington and Chelsea 009C			932	1	0.11	11	1.18	143	15.34	133	14.27	174	18.67	201	21.57	204	21.89	64	6.87	1	0.11
H	London			00AW	Kensington and Chelsea	E02000585	Kensington and Chelsea 009	E01002868	Kensington and Chelsea 009D			806	0	0	0	0	2	0.25	11	1.36	21	2.61	39	4.84	338	41.94	395	49.01	0	0
H	London			00AW	Kensington and Chelsea	E02000585	Kensington and Chelsea 009	E01002869	Kensington and Chelsea 009E			802	0	0	6	0.75	68	8.48	103	12.84	210	26.18	129	16.08	221	27.56	65	8.1	0	0
H	London			00AW	Kensington and Chelsea	E02000581	Kensington and Chelsea 005	E01002870	Kensington and Chelsea 005A			580	2	0.34	167	28.79	261	45	105	18.1	40	6.9	5	0.86	0	0	0	0	0	0
H	London			00AW	Kensington and Chelsea	E02000583	Kensington and Chelsea 007	E01002871	Kensington and Chelsea 007B			800	0	0	2	0.25	12	1.5	75	9.38	162	20.25	117	14.63	221	27.63	211	26.38	0	0
H	London			00AW	Kensington and Chelsea	E02000581	Kensington and Chelsea 005	E01002872	Kensington and Chelsea 005B			720	3	0.42	63	8.75	184	25.56	166	23.06	100	13.89	77	10.69	105	14.58	22	3.06	0	0
H	London			00AW	Kensington and Chelsea	E02000583	Kensington and Chelsea 007	E01002873	Kensington and Chelsea 007C			644	2	0.31	30	4.66	11	1.71	55	8.54	195	30.28	92	14.29	111	17.24	147	22.83	1	0.16
H	London			00AW	Kensington and Chelsea	E02000583	Kensington and Chelsea 007	E01002874	Kensington and Chelsea 007D			682	0	0	18	2.64	42	6.16	182	26.69	203	29.77	74	10.85	53	7.77	110	16.13	0	0
H	London			00AW	Kensington and Chelsea	E02000583	Kensington and Chelsea 007	E01002875	Kensington and Chelsea 007E			768	0	0	13	1.69	24	3.13	120	15.63	150	19.53	173	22.53	99	12.89	189	24.61	0	0
H	London			00AW	Kensington and Chelsea	E02000579	Kensington and Chelsea 003	E01002876	Kensington and Chelsea 003A			737	0	0	15	2.04	49	6.65	140	19	243	32.97	53	7.19	227	30.8	10	1.36	0	0
H	London			00AW	Kensington and Chelsea	E02000579	Kensington and Chelsea 003	E01002877	Kensington and Chelsea 003B			651	23	3.53	259	39.78	132	20.28	107	16.44	76	11.67	13	2	40	6.14	1	0.15	0	0
H	London			00AW	Kensington and Chelsea	E02000579	Kensington and Chelsea 003	E01002878	Kensington and Chelsea 003C			874	32	3.66	44	5.03	131	14.99	233	26.66	220	25.17	153	17.51	52	5.95	9	1.03	0	0
H	London			00AW	Kensington and Chelsea	E02000581	Kensington and Chelsea 005	E01002879	Kensington and Chelsea 005C			686	15	2.19	50	7.29	387	56.41	166	24.2	51	7.43	13	1.9	3	0.44	1	0.15	0	0
H	London			00AW	Kensington and Chelsea	E02000581	Kensington and Chelsea 005	E01002880	Kensington and Chelsea 005D			735	69	9.39	198	26.94	401	54.56	66	8.98	0	0	1	0.14	0	0	0	0	0	0
H	London			00AW	Kensington and Chelsea	E02000581	Kensington and Chelsea 005	E01002881	Kensington and Chelsea 005E			477	1	0.21	75	15.72	136	28.51	157	32.91	56	11.74	51	10.69	0	0	1	0.21	0	0
H	London			00AW	Kensington and Chelsea	E02000582	Kensington and Chelsea 006	E01002882	Kensington and Chelsea 006A			773	0	0	8	1.03	69	8.93	148	19.15	138	17.85	150	19.4	166	21.47	94	12.16	0	0
H	London			00AW	Kensington and Chelsea	E02000582	Kensington and Chelsea 006	E01002883	Kensington and Chelsea 006B			862	0	0	3	0.35	23	2.67	27	3.13	188	21.81	183	21.23	274	31.79	164	19.03	0	0
H	London			00AW	Kensington and Chelsea	E02000582	Kensington and Chelsea 006	E01002884	Kensington and Chelsea 006C			719	21	2.92	4	0.56	69	9.6	184	25.59	124	17.25	130	18.08	140	19.47	47	6.54	0	0
H	London			00AW	Kensington and Chelsea	E02000582	Kensington and Chelsea 006	E01002885	Kensington and Chelsea 006D			820	32	3.9	19	2.32	51	6.22	105	12.8	156	19.02	304	37.07	111	13.54	42	5.12	0	0
H	London			00AW	Kensington and Chelsea	E02000582	Kensington and Chelsea 006	E01002886	Kensington and Chelsea 006E			853	2	0.23	16	1.88	48	5.63	96	11.25	184	21.57	135	15.83	231	27.08	141	16.53	0	0
H	London			00AW	Kensington and Chelsea	E02000586	Kensington and Chelsea 010	E01002887	Kensington and Chelsea 010A			913	1	0.11	14	1.53	39	4.27	41	4.49	88	9.64	136	14.9	490	53.67	104	11.39	0	0
H	London			00AW	Kensington and Chelsea	E02000589	Kensington and Chelsea 013	E01002888	Kensington and Chelsea 013E			1073	0	0	4	0.37	19	1.77	109	10.16	162	15.1	236	21.99	481	44.83	62	5.78	0	0
H	London			00AW	Kensington and Chelsea	E02000586	Kensington and Chelsea 010	E01002889	Kensington and Chelsea 010B			821	4	0.49	8	0.97	4	0.49	21	2.56	47	5.72	117	14.25	362	44.09	256	31.18	2	0.24
H	London			00AW	Kensington and Chelsea	E02000586	Kensington and Chelsea 010	E01002890	Kensington and Chelsea 010C			784	0	0	0	0	2	0.26	16	2.04	31	3.95	52	6.63	244	31.12	439	55.99	0	0
H	London			00AW	Kensington and Chelsea	E02000586	Kensington and Chelsea 010	E01002891	Kensington and Chelsea 010D			889	0	0	3	0.34	10	1.12	35	3.94	66	7.42	80	9	317	35.66	378	42.52	0	0
H	London			00AW	Kensington and Chelsea	E02000586	Kensington and Chelsea 010	E01002892	Kensington and Chelsea 010E			1024	2	0.2	17	1.66	12	1.17	56	5.47	103	10.06	131	12.79	535	52.25	168	16.41	0	0
H	London			00AW	Kensington and Chelsea	E02000593	Kensington and Chelsea 017	E01002893	Kensington and Chelsea 017C			1006	1	0.1	23	2.29	93	9.24	359	35.69	264	26.24	139	13.82	113	11.23	14	1.39	0	0
H	London			00AW	Kensington and Chelsea	E02000593	Kensington and Chelsea 017	E01002894	Kensington and Chelsea 017D			833	0	0	15	1.8	29	3.48	198	23.77	246	29.53	105	12.61	213	25.57	27	3.24	0	0
H	London			00AW	Kensington and Chelsea	E02000596	Kensington and Chelsea 020	E01002895	Kensington and Chelsea 020B			688	0	0	0	0	8	1.16	24	3.49	81	11.77	92	13.37	211	30.67	272	39.53	0	0
H	London			00AW	Kensington and Chelsea	E02000596	Kensington and Chelsea 020	E01002896	Kensington and Chelsea 020C			976	1	0.1	2	0.2	7	0.72	142	14.55	182	18.65	237	24.28	273	27.97	132	13.52	0	0
H	London			00AW	Kensington and Chelsea	E02000596	Kensington and Chelsea 020	E01002897	Kensington and Chelsea 020D			798	2	0.25	7	0.88	60	7.52	287	35.96	141	17.67	107	13.41	176	22.06	18	2.26	0	0
H	London			00AW	Kensington and Chelsea	E02000593	Kensington and Chelsea 017	E01002898	Kensington and Chelsea 017E			837	0	0	1	0.12	25	2.99	67	8	91	10.87	125	14.93	395	47.19	133	15.89	0	0
H	London			00AW	Kensington and Chelsea	E02000594	Kensington and Chelsea 018	E01002899	Kensington and Chelsea 018A			865	0	0	9	1.04	73	8.44	135	15.61	202	23.35	186	21.5	202	23.35	58	6.71	0	0
H	London			00AW	Kensington and Chelsea	E02000594	Kensington and Chelsea 018	E01002900	Kensington and Chelsea 018B			871	3	0.34	7	0.8	32	3.67	59	6.77	82	9.41	101	11.6	321	36.85	266	30.54	0	0
H	London			00AW	Kensington and Chelsea	E02000594	Kensington and Chelsea 018	E01002901	Kensington and Chelsea 018C			590	1	0.17	30	5.08	3	0.51	15	2.54	62	10.51	103	17.46	241	40.85	135	22.88	0	0
H	London			00AW	Kensington and Chelsea	E02000594	Kensington and Chelsea 018	E01002902	Kensington and Chelsea 018D			1122	1	0.09	10	0.89	14	1.25	105	9.36	117	10.43	172	15.33	497	44.3	205	18.27	1	0.09
H	London			00AW	Kensington and Chelsea	E02000594	Kensington and Chelsea 018	E01002903	Kensington and Chelsea 018E			825	1	0.12	0	0	4	0.48	26	3.15	78	9.45	97	11.76	172	20.85	447	54.18	0	0
H	London			00AW	Kensington and Chelsea	E02000578	Kensington and Chelsea 002	E01002904	Kensington and Chelsea 002A			624	16	2.56	158	25.32	323	51.76	45	7.21	72	11.54	10	1.6	0	0	0	0	0	0
H	London			00AW	Kensington and Chelsea	E02000578	Kensington and Chelsea 002	E01002905	Kensington and Chelsea 002B			625	13	2.08	159	25.44	165	26.4	120	19.2	109	17.44	42	6.72	7	1.12	10	1.6	0	0
H	London			00AW	Kensington and Chelsea	E02000578	Kensington and Chelsea 002	E01002906	Kensington and Chelsea 002C			740	28	3.78	114	15.41	160	21.62	227	30.68	148	20	49	6.62	10	1.35	4	0.54	0	0
H	London			00AW	Kensington and Chelsea	E02000578	Kensington and Chelsea 002	E01002907	Kensington and Chelsea 002D			547	7	1.28	94	17.18	347	63.44	63	11.52	27	4.94	6	1.1	2	0.37	1	0.18	0	0
H	London			00AW	Kensington and Chelsea	E02000579	Kensington and Chelsea 003	E01002908	Kensington and Chelsea 003D			563	1	0.18	72	12.79	132	23.45	86	15.28	99	17.58	135	23.98	32	5.68	6	1.07	0	0
H	London			00AW	Kensington and Chelsea	E02000579	Kensington and Chelsea 003	E01002909	Kensington and Chelsea 003E			1175	14	1.19	18	1.53	82	6.98	387	32.94	316	26.89	224	19.06	101	8.6	33	2.81	0	0
H	London			00AW	Kensington and Chelsea	E02000595	Kensington and Chelsea 019	E01002910	Kensington and Chelsea 019C			781	0	0	34	4.35	28	3.59	32	4.1	188	24.07	91	11.65	239	30.6	169	21.64	0	0
H	London			00AW	Kensington and Chelsea	E02000595	Kensington and Chelsea 019	E01002911	Kensington and Chelsea 019D			806	0	0	0	0	4	0.5	43	5.33	106	13.15	132	16.38	250	31.02	271	33.62	0	0
H	London			00AW	Kensington and Chelsea	E02000596	Kensington and Chelsea 020	E01002912	Kensington and Chelsea 020E			770	0	0	5	0.65	16	2.08	92	11.95	260	33.77	186	24.16	107	13.9	104	13.51	0	0
H	London			00AW	Kensington and Chelsea	E02000597	Kensington and Chelsea 021	E01002913	Kensington and Chelsea 021E			678	0	0	6	0.88	17	2.51	190	28.02	173	25.52	55	8.11	194	28.61	43	6.34	0	0
H	London			00AW	Kensington and Chelsea	E02000595	Kensington and Chelsea 019	E01002914	Kensington and Chelsea 019E			871	0	0	3	0.34	17	1.95	126	14.47	157	18.03	104	11.94	168	19.29	295	33.87	1	0.11
H	London			00AX	Kingston upon Thames	E02000611	Kingston upon Thames 014	E01002915	Kingston upon Thames 014A			487	1	0.21	3	0.62	35	7.19	23	4.72	349	71.66	69	14.17	7	1.44	0	0	0	0
H	London			00AX	Kingston upon Thames	E02000611	Kingston upon Thames 014	E01002916	Kingston upon Thames 014B			526	0	0	1	0.19	13	2.47	6	1.14	361	68.63	138	26.24	7	1.33	0	0	0	0
H	London			00AX	Kingston upon Thames	E02000611	Kingston upon Thames 014	E01002917	Kingston upon Thames 014C			501	0	0	0	0	2	0.4	15	2.99	331	66.07	139	27.74	14	2.79	0	0	0	0
H	London			00AX	Kingston upon Thames	E02000614	Kingston upon Thames 017	E01002918	Kingston upon Thames 017A			618	0	0	0	0	4	0.65	596	96.44	17	2.75	1	0.16	0	0	0	0	0	0
H	London			00AX	Kingston upon Thames	E02000614	Kingston upon Thames 017	E01002919	Kingston upon Thames 017B			623	0	0	24	3.85	206	33.07	250	40.13	122	19.58	15	2.41	6	0.96	0	0	0	0
H	London			00AX	Kingston upon Thames	E02000611	Kingston upon Thames 014	E01002920	Kingston upon Thames 014D			590	0	0	33	5.59	13	2.2	36	6.1	413	70	92	15.59	3	0.51	0	0	0	0
H	London			00AX	Kingston upon Thames	E02000608	Kingston upon Thames 011	E01002921	Kingston upon Thames 011A			796	3	0.38	144	18.09	434	54.52	143	17.96	28	3.52	14	1.76	28	3.52	1	0.13	1	0.13
H	London			00AX	Kingston upon Thames	E02000607	Kingston upon Thames 010	E01002922	Kingston upon Thames 010A			706	0	0	18	2.55	264	37.39	52	7.37	101	14.31	139	19.69	132	18.7	0	0	0	0
H	London			00AX	Kingston upon Thames	E02000610	Kingston upon Thames 013	E01002923	Kingston upon Thames 013A			713	3	0.42	59	8.27	408	57.22	220	30.86	14	1.96	3	0.42	5	0.7	1	0.14	0	0
H	London			00AX	Kingston upon Thames	E02000611	Kingston upon Thames 014	E01002924	Kingston upon Thames 014E			567	0	0	21	3.7	12	2.12	8	1.41	159	28.04	270	47.62	97	17.11	0	0	0	0
H	London			00AX	Kingston upon Thames	E02000610	Kingston upon Thames 013	E01002925	Kingston upon Thames 013B			707	8	1.13	30	4.24	299	42.29	262	37.06	46	6.51	44	6.22	16	2.26	2	0.28	0	0
H	London			00AX	Kingston upon Thames	E02000607	Kingston upon Thames 010	E01002926	Kingston upon Thames 010B			577	0	0	7	1.21	84	14.56	56	9.71	342	59.27	76	13.17	12	2.08	0	0	0	0
H	London			00AX	Kingston upon Thames	E02000605	Kingston upon Thames 008	E01002927	Kingston upon Thames 008A			644	0	0	49	7.61	91	14.13	284	44.1	200	31.06	19	2.95	1	0.16	0	0	0	0
H	London			00AX	Kingston upon Thames	E02000605	Kingston upon Thames 008	E01002928	Kingston upon Thames 008B			635	0	0	13	2.05	232	36.54	142	22.36	100	15.75	75	11.81	71	11.18	2	0.31	0	0
H	London			00AX	Kingston upon Thames	E02000604	Kingston upon Thames 007	E01002929	Kingston upon Thames 007A			623	0	0	33	5.3	71	11.4	15	2.41	158	25.36	215	34.51	124	19.9	7	1.12	0	0
H	London			00AX	Kingston upon Thames	E02000604	Kingston upon Thames 007	E01002930	Kingston upon Thames 007B			631	4	0.63	12	1.9	254	40.25	164	25.99	107	16.96	70	11.09	20	3.17	0	0	0	0
H	London			00AX	Kingston upon Thames	E02000604	Kingston upon Thames 007	E01002931	Kingston upon Thames 007C			654	0	0	12	1.83	27	4.13	242	37	287	43.88	81	12.39	4	0.61	1	0.15	0	0
H	London			00AX	Kingston upon Thames	E02000603	Kingston upon Thames 006	E01002932	Kingston upon Thames 006A			637	1	0.16	51	8.01	180	28.26	264	41.44	88	13.81	52	8.16	0	0	1	0.16	0	0
H	London			00AX	Kingston upon Thames	E02000601	Kingston upon Thames 004	E01002933	Kingston upon Thames 004A			729	0	0	63	8.64	216	29.63	217	29.77	129	17.7	91	12.48	9	1.23	4	0.55	0	0
H	London			00AX	Kingston upon Thames	E02000601	Kingston upon Thames 004	E01002934	Kingston upon Thames 004B			646	0	0	2	0.31	59	9.13	193	29.88	143	22.14	238	36.84	11	1.7	0	0	0	0
H	London			00AX	Kingston upon Thames	E02000600	Kingston upon Thames 003	E01002935	Kingston upon Thames 003A			726	4	0.55	37	5.1	249	34.3	243	33.47	74	10.19	62	8.54	53	7.3	4	0.55	0	0
H	London			00AX	Kingston upon Thames	E02000601	Kingston upon Thames 004	E01002936	Kingston upon Thames 004C			761	2	0.26	23	3.02	102	13.4	276	36.27	124	16.29	156	20.5	77	10.12	1	0.13	0	0
H	London			00AX	Kingston upon Thames	E02000601	Kingston upon Thames 004	E01002937	Kingston upon Thames 004D			637	0	0	2	0.31	41	6.44	312	48.98	197	30.93	84	13.19	1	0.16	0	0	0	0
H	London			00AX	Kingston upon Thames	E02000600	Kingston upon Thames 003	E01002938	Kingston upon Thames 003B			792	0	0	2	0.25	107	13.51	330	41.67	213	26.89	125	15.78	15	1.89	0	0	0	0
H	London			00AX	Kingston upon Thames	E02000615	Kingston upon Thames 018	E01002939	Kingston upon Thames 018A			604	0	0	5	0.83	114	18.87	426	70.53	44	7.28	14	2.32	1	0.17	0	0	0	0
H	London			00AX	Kingston upon Thames	E02000617	Kingston upon Thames 020	E01002940	Kingston upon Thames 020A			610	0	0	1	0.16	168	27.54	389	63.77	49	8.03	3	0.49	0	0	0	0	0	0
H	London			00AX	Kingston upon Thames	E02000615	Kingston upon Thames 018	E01002941	Kingston upon Thames 018B			593	4	0.67	13	2.19	115	19.39	132	22.26	297	50.08	30	5.06	2	0.34	0	0	0	0
H	London			00AX	Kingston upon Thames	E02000615	Kingston upon Thames 018	E01002942	Kingston upon Thames 018C			534	0	0	6	1.12	31	5.81	279	52.25	195	36.52	22	4.12	1	0.19	0	0	0	0
H	London			00AX	Kingston upon Thames	E02000617	Kingston upon Thames 020	E01002943	Kingston upon Thames 020B			517	0	0	10	1.93	72	13.93	373	72.15	60	11.61	1	0.19	0	0	1	0.19	0	0
H	London			00AX	Kingston upon Thames	E02000616	Kingston upon Thames 019	E01002944	Kingston upon Thames 019A			498	0	0	0	0	46	9.24	440	88.35	12	2.41	0	0	0	0	0	0	0	0
H	London			00AX	Kingston upon Thames	E02000616	Kingston upon Thames 019	E01002945	Kingston upon Thames 019B			635	2	0.31	11	1.73	173	27.24	357	56.22	79	12.44	13	2.05	0	0	0	0	0	0
H	London			00AX	Kingston upon Thames	E02000616	Kingston upon Thames 019	E01002946	Kingston upon Thames 019C			594	0	0	1	0.17	32	5.39	386	64.98	164	27.61	11	1.85	0	0	0	0	0	0
H	London			00AX	Kingston upon Thames	E02000616	Kingston upon Thames 019	E01002947	Kingston upon Thames 019D			609	0	0	0	0	45	7.39	419	68.8	134	22	10	1.64	1	0.16	0	0	0	0
H	London			00AX	Kingston upon Thames	E02000617	Kingston upon Thames 020	E01002948	Kingston upon Thames 020C			661	2	0.3	10	1.51	109	16.49	227	34.34	213	32.22	78	11.8	20	3.03	2	0.3	0	0
H	London			00AX	Kingston upon Thames	E02000617	Kingston upon Thames 020	E01002949	Kingston upon Thames 020D			608	0	0	2	0.33	115	18.91	222	36.51	218	35.86	49	8.06	2	0.33	0	0	0	0
H	London			00AX	Kingston upon Thames	E02000617	Kingston upon Thames 020	E01002950	Kingston upon Thames 020E			747	1	0.13	128	17.14	356	47.66	124	16.6	86	11.51	47	6.29	5	0.67	0	0	0	0
H	London			00AX	Kingston upon Thames	E02000600	Kingston upon Thames 003	E01002951	Kingston upon Thames 003C			617	0	0	0	0	136	22.04	121	19.61	23	3.73	203	32.9	119	19.29	15	2.43	0	0
H	London			00AX	Kingston upon Thames	E02000599	Kingston upon Thames 002	E01002952	Kingston upon Thames 002A			512	3	0.59	1	0.2	2	0.39	6	1.17	7	1.37	19	3.71	164	32.03	310	60.55	0	0
H	London			00AX	Kingston upon Thames	E02000599	Kingston upon Thames 002	E01002953	Kingston upon Thames 002B			435	1	0.23	0	0	27	6.21	10	2.3	87	20	29	6.67	130	29.89	151	34.71	0	0
H	London			00AX	Kingston upon Thames	E02000600	Kingston upon Thames 003	E01002954	Kingston upon Thames 003D			582	0	0	29	4.98	311	53.44	156	26.8	0	0	30	5.15	38	6.53	18	3.09	0	0
H	London			00AX	Kingston upon Thames	E02000599	Kingston upon Thames 002	E01002955	Kingston upon Thames 002C			503	3	0.6	6	1.19	115	22.86	82	16.3	141	28.03	75	14.91	70	13.92	11	2.19	0	0
H	London			00AX	Kingston upon Thames	E02000599	Kingston upon Thames 002	E01002956	Kingston upon Thames 002D			458	0	0	0	0	7	1.53	50	10.92	115	25.11	78	17.03	118	25.76	90	19.65	0	0
H	London			00AX	Kingston upon Thames	E02000600	Kingston upon Thames 003	E01002957	Kingston upon Thames 003E			586	1	0.17	3	0.51	468	79.86	44	7.51	8	1.37	1	0.17	32	5.46	29	4.95	0	0
H	London			00AX	Kingston upon Thames	E02000605	Kingston upon Thames 008	E01002958	Kingston upon Thames 008C			654	1	0.15	4	0.61	68	10.4	408	62.39	128	19.57	37	5.66	8	1.22	0	0	0	0
H	London			00AX	Kingston upon Thames	E02000599	Kingston upon Thames 002	E01002959	Kingston upon Thames 002E			499	2	0.4	0	0	0	0	5	1	27	5.41	156	31.26	234	46.89	75	15.03	0	0
H	London			00AX	Kingston upon Thames	E02000603	Kingston upon Thames 006	E01002960	Kingston upon Thames 006B			570	0	0	1	0.18	49	8.6	51	8.95	343	60.18	71	12.46	48	8.42	7	1.23	0	0
H	London			00AX	Kingston upon Thames	E02000605	Kingston upon Thames 008	E01002961	Kingston upon Thames 008D			618	1	0.16	1	0.16	33	5.34	63	10.19	260	42.07	155	25.08	95	15.37	10	1.62	0	0
H	London			00AX	Kingston upon Thames	E02000603	Kingston upon Thames 006	E01002962	Kingston upon Thames 006C			525	0	0	16	3.05	14	2.67	372	70.86	63	12	52	9.9	8	1.52	0	0	0	0
H	London			00AX	Kingston upon Thames	E02000604	Kingston upon Thames 007	E01002963	Kingston upon Thames 007D			721	3	0.42	65	9.02	341	47.3	119	16.5	105	14.56	58	8.04	30	4.16	0	0	0	0
H	London			00AX	Kingston upon Thames	E02000602	Kingston upon Thames 005	E01002964	Kingston upon Thames 005A			914	3	0.33	30	3.28	354	38.73	292	31.95	92	10.07	85	9.3	56	6.13	2	0.22	0	0
H	London			00AX	Kingston upon Thames	E02000606	Kingston upon Thames 009	E01002965	Kingston upon Thames 009A			906	4	0.44	31	3.42	275	30.35	310	34.22	89	9.82	129	14.24	68	7.51	0	0	0	0
H	London			00AX	Kingston upon Thames	E02000607	Kingston upon Thames 010	E01002966	Kingston upon Thames 010C			737	6	0.81	17	2.31	165	22.39	310	42.06	133	18.05	47	6.38	58	7.87	1	0.14	0	0
H	London			00AX	Kingston upon Thames	E02000606	Kingston upon Thames 009	E01002967	Kingston upon Thames 009B			975	7	0.72	52	5.33	269	27.59	347	35.59	174	17.85	96	9.85	30	3.08	0	0	0	0
H	London			00AX	Kingston upon Thames	E02000606	Kingston upon Thames 009	E01002968	Kingston upon Thames 009C			891	4	0.45	32	3.59	262	29.41	265	29.74	109	12.23	156	17.51	61	6.85	2	0.22	0	0
H	London			00AX	Kingston upon Thames	E02000602	Kingston upon Thames 005	E01002969	Kingston upon Thames 005B			768	0	0	508	66.15	201	26.17	59	7.68	0	0	0	0	0	0	0	0	0	0
H	London			00AX	Kingston upon Thames	E02000603	Kingston upon Thames 006	E01002970	Kingston upon Thames 006D			572	5	0.87	65	11.36	156	27.27	298	52.1	32	5.59	14	2.45	1	0.17	1	0.17	0	0
