DATASET_TITLE	Dwelling Stock by Council Tax Band, 2011												FROM	Mar-2011	Mar-2011	Mar-2011	Mar-2011	Mar-2011	Mar-2011	Mar-2011	Mar-2011	Mar-2011	Mar-2011	Mar-2011	Mar-2011	Mar-2011	Mar-2011	Mar-2011	Mar-2011	Mar-2011	Mar-2011	Mar-2011	Mar-2011	Mar-2011
AREA_TYPE	Super Output Area Lower Layer												TO	Mar-2011	Mar-2011	Mar-2011	Mar-2011	Mar-2011	Mar-2011	Mar-2011	Mar-2011	Mar-2011	Mar-2011	Mar-2011	Mar-2011	Mar-2011	Mar-2011	Mar-2011	Mar-2011	Mar-2011	Mar-2011	Mar-2011	Mar-2011	Mar-2011
GEO_HIERARCHY	NeSS Geography Hierarchy												HEADING	Dwelling Stock by Council Tax Band; Total	Dwelling Stock by Council Tax Band; Band A	Dwelling Stock by Council Tax Band; Band A	Dwelling Stock by Council Tax Band; Band B	Dwelling Stock by Council Tax Band; Band B	Dwelling Stock by Council Tax Band; Band C	Dwelling Stock by Council Tax Band; Band C	Dwelling Stock by Council Tax Band; Band D	Dwelling Stock by Council Tax Band; Band D	Dwelling Stock by Council Tax Band; Band E	Dwelling Stock by Council Tax Band; Band E	Dwelling Stock by Council Tax Band; Band F	Dwelling Stock by Council Tax Band; Band F	Dwelling Stock by Council Tax Band; Band G	Dwelling Stock by Council Tax Band; Band G	Dwelling Stock by Council Tax Band; Band H	Dwelling Stock by Council Tax Band; Band H	Dwelling Stock by Council Tax Band; Band I	Dwelling Stock by Council Tax Band; Band I	Dwelling Stock by Council Tax Band; Band X; Unallocated	Dwelling Stock by Council Tax Band; Band X; Unallocated
													MEASUREMENT_UNIT	Count	Count	Percentage	Count	Percentage	Count	Percentage	Count	Percentage	Count	Percentage	Count	Percentage	Count	Percentage	Count	Percentage	Count	Percentage	Count	Percentage
													STATISTICAL_UNIT	Dwellings	Dwellings	Dwellings	Dwellings	Dwellings	Dwellings	Dwellings	Dwellings	Dwellings	Dwellings	Dwellings	Dwellings	Dwellings	Dwellings	Dwellings	Dwellings	Dwellings	Dwellings	Dwellings	Dwellings	Dwellings
GOR_CODE	GOR_NAME	CTY_CODE	CTY_NAME	LA_CODE	LA_NAME	FLA_CODE	FLA_NAME	MSOA_CODE	MSOA_NAME	LSOA_CODE	LSOA_NAME	AREA_METADATA		DATA_VALUE	DATA_VALUE	DATA_VALUE	DATA_VALUE	DATA_VALUE	DATA_VALUE	DATA_VALUE	DATA_VALUE	DATA_VALUE	DATA_VALUE	DATA_VALUE	DATA_VALUE	DATA_VALUE	DATA_VALUE	DATA_VALUE	DATA_VALUE	DATA_VALUE	DATA_VALUE	DATA_VALUE	DATA_VALUE	DATA_VALUE
E12000007	London			E09000010	Enfield			E02000309	Enfield 033	E01001431	Enfield 033A			636	0	0	241	37.89	312	49.06	81	12.74	2	0.31	0	0	0	0	0	0	0	0	0	0
E12000007	London			E09000010	Enfield			E02000309	Enfield 033	E01001432	Enfield 033B			704	30	4.26	159	22.59	359	50.99	125	17.76	30	4.26	0	0	1	0.14	0	0	0	0	0	0
E12000007	London			E09000010	Enfield			E02000283	Enfield 007	E01001433	Enfield 007A			597	0	0	16	2.68	463	77.55	86	14.41	26	4.36	6	1.01	0	0	0	0	0	0	0	0
E12000007	London			E09000010	Enfield			E02000283	Enfield 007	E01001434	Enfield 007B			560	9	1.61	40	7.14	229	40.89	251	44.82	22	3.93	9	1.61	0	0	0	0	0	0	0	0
E12000007	London			E09000010	Enfield			E02000283	Enfield 007	E01001435	Enfield 007C			501	0	0	10	2	202	40.32	266	53.09	17	3.39	6	1.2	0	0	0	0	0	0	0	0
E12000007	London			E09000010	Enfield			E02000283	Enfield 007	E01001436	Enfield 007D			657	0	0	70	10.65	94	14.31	428	65.14	55	8.37	10	1.52	0	0	0	0	0	0	0	0
E12000007	London			E09000010	Enfield			E02000290	Enfield 014	E01001437	Enfield 014A			975	201	20.62	206	21.13	259	26.56	265	27.18	41	4.21	3	0.31	0	0	0	0	0	0	0	0
E12000007	London			E09000010	Enfield			E02000283	Enfield 007	E01001438	Enfield 007E			573	0	0	25	4.36	174	30.37	293	51.13	75	13.09	5	0.87	1	0.17	0	0	0	0	0	0
E12000007	London			E09000010	Enfield			E02000282	Enfield 006	E01001439	Enfield 006A			777	54	6.95	288	37.07	168	21.62	245	31.53	16	2.06	6	0.77	0	0	0	0	0	0	0	0
E12000007	London			E09000010	Enfield			E02000288	Enfield 012	E01001440	Enfield 012A			589	1	0.17	56	9.51	269	45.67	218	37.01	36	6.11	9	1.53	0	0	0	0	0	0	0	0
E12000007	London			E09000010	Enfield			E02000282	Enfield 006	E01001441	Enfield 006B			623	206	33.07	26	4.17	225	36.12	144	23.11	20	3.21	2	0.32	0	0	0	0	0	0	0	0
E12000007	London			E09000010	Enfield			E02000278	Enfield 002	E01001442	Enfield 002A			680	201	29.56	42	6.18	209	30.74	209	30.74	16	2.35	2	0.29	0	0	1	0.15	0	0	0	0
E12000007	London			E09000010	Enfield			E02000279	Enfield 003	E01001443	Enfield 003A			1364	0	0	63	4.62	349	25.59	493	36.14	314	23.02	140	10.26	4	0.29	1	0.07	0	0	0	0
E12000007	London			E09000010	Enfield			E02000277	Enfield 001	E01001444	Enfield 001A			642	0	0	42	6.54	157	24.45	408	63.55	28	4.36	7	1.09	0	0	0	0	0	0	0	0
E12000007	London			E09000010	Enfield			E02000279	Enfield 003	E01001445	Enfield 003B			979	3	0.31	170	17.36	380	38.82	349	35.65	66	6.74	11	1.12	0	0	0	0	0	0	0	0
E12000007	London			E09000010	Enfield			E02000277	Enfield 001	E01001446	Enfield 001B			718	3	0.42	123	17.13	222	30.92	303	42.2	54	7.52	13	1.81	0	0	0	0	0	0	0	0
E12000007	London			E09000010	Enfield			E02000279	Enfield 003	E01001447	Enfield 003C			786	15	1.91	153	19.47	226	28.75	351	44.66	36	4.58	5	0.64	0	0	0	0	0	0	0	0
E12000007	London			E09000010	Enfield			E02000279	Enfield 003	E01001448	Enfield 003D			662	8	1.21	109	16.47	80	12.08	433	65.41	29	4.38	3	0.45	0	0	0	0	0	0	0	0
E12000007	London			E09000010	Enfield			E02000279	Enfield 003	E01001449	Enfield 003E			559	0	0	46	8.23	200	35.78	307	54.92	6	1.07	0	0	0	0	0	0	0	0	0	0
E12000007	London			E09000010	Enfield			E02000291	Enfield 015	E01001450	Enfield 015C			983	12	1.22	56	5.7	335	34.08	196	19.94	214	21.77	108	10.99	58	5.9	4	0.41	0	0	0	0
E12000007	London			E09000010	Enfield			E02000293	Enfield 017	E01001451	Enfield 017A			674	0	0	20	2.97	83	12.31	103	15.28	231	34.27	122	18.1	112	16.62	3	0.45	0	0	0	0
E12000007	London			E09000010	Enfield			E02000293	Enfield 017	E01001452	Enfield 017B			491	2	0.41	5	1.02	28	5.7	5	1.02	72	14.66	134	27.29	207	42.16	38	7.74	0	0	0	0
E12000007	London			E09000010	Enfield			E02000293	Enfield 017	E01001453	Enfield 017C			671	0	0	6	0.89	30	4.47	99	14.75	176	26.23	154	22.95	188	28.02	18	2.68	0	0	0	0
E12000007	London			E09000010	Enfield			E02000293	Enfield 017	E01001454	Enfield 017D			673	0	0	0	0	56	8.32	104	15.45	194	28.83	128	19.02	187	27.79	4	0.59	0	0	0	0
E12000007	London			E09000010	Enfield			E02000297	Enfield 021	E01001455	Enfield 021F			584	0	0	0	0	31	5.31	92	15.75	359	61.47	83	14.21	19	3.25	0	0	0	0	0	0
E12000007	London			E09000010	Enfield			E02000298	Enfield 022	E01001456	Enfield 022A			486	0	0	1	0.21	7	1.44	28	5.76	35	7.2	215	44.24	200	41.15	0	0	0	0	0	0
E12000007	London			E09000010	Enfield			E02000286	Enfield 010	E01001457	Enfield 010A			828	2	0.24	87	10.51	139	16.79	190	22.95	202	24.4	119	14.37	86	10.39	3	0.36	0	0	0	0
E12000007	London			E09000010	Enfield			E02000310	Enfield 034	E01001458	Enfield 034A			638	9	1.41	361	56.58	161	25.24	69	10.82	37	5.8	0	0	0	0	1	0.16	0	0	0	0
E12000007	London			E09000010	Enfield			E02000300	Enfield 024	E01001459	Enfield 024A			550	1	0.18	12	2.18	124	22.55	384	69.82	26	4.73	3	0.55	0	0	0	0	0	0	0	0
E12000007	London			E09000010	Enfield			E02000300	Enfield 024	E01001460	Enfield 024B			652	11	1.69	99	15.18	277	42.48	244	37.42	15	2.3	5	0.77	1	0.15	0	0	0	0	0	0
E12000007	London			E09000010	Enfield			E02000303	Enfield 027	E01001461	Enfield 027D			686	40	5.83	143	20.85	229	33.38	224	32.65	42	6.12	7	1.02	1	0.15	0	0	0	0	0	0
E12000007	London			E09000010	Enfield			E02000300	Enfield 024	E01001462	Enfield 024C			523	21	4.02	92	17.59	168	32.12	162	30.98	70	13.38	9	1.72	1	0.19	0	0	0	0	0	0
E12000007	London			E09000010	Enfield			E02000307	Enfield 031	E01001463	Enfield 031A			513	0	0	15	2.92	118	23	334	65.11	45	8.77	1	0.19	0	0	0	0	0	0	0	0
E12000007	London			E09000010	Enfield			E02000303	Enfield 027	E01001464	Enfield 027E			428	0	0	34	7.94	25	5.84	350	81.78	18	4.21	1	0.23	0	0	0	0	0	0	0	0
E12000007	London			E09000010	Enfield			E02000307	Enfield 031	E01001465	Enfield 031B			508	0	0	10	1.97	57	11.22	406	79.92	33	6.5	2	0.39	0	0	0	0	0	0	0	0
E12000007	London			E09000010	Enfield			E02000307	Enfield 031	E01001466	Enfield 031C			615	3	0.49	30	4.88	516	83.9	65	10.57	1	0.16	0	0	0	0	0	0	0	0	0	0
E12000007	London			E09000010	Enfield			E02000307	Enfield 031	E01001467	Enfield 031D			636	7	1.1	27	4.25	487	76.57	98	15.41	17	2.67	0	0	0	0	0	0	0	0	0	0
E12000007	London			E09000010	Enfield			E02000286	Enfield 010	E01001468	Enfield 010B			555	0	0	77	13.87	52	9.37	84	15.14	124	22.34	132	23.78	83	14.95	3	0.54	0	0	0	0
E12000007	London			E09000010	Enfield			E02000284	Enfield 008	E01001469	Enfield 008A			643	0	0	48	7.47	65	10.11	327	50.86	133	20.68	54	8.4	15	2.33	1	0.16	0	0	0	0
E12000007	London			E09000010	Enfield			E02000289	Enfield 013	E01001470	Enfield 013B			659	0	0	0	0	95	14.42	71	10.77	107	16.24	288	43.7	96	14.57	2	0.3	0	0	0	0
E12000007	London			E09000010	Enfield			E02000286	Enfield 010	E01001471	Enfield 010C			967	0	0	56	5.79	296	30.61	305	31.54	162	16.75	55	5.69	86	8.89	7	0.72	0	0	0	0
E12000007	London			E09000010	Enfield			E02000286	Enfield 010	E01001472	Enfield 010D			780	13	1.67	27	3.46	172	22.05	206	26.41	159	20.38	127	16.28	76	9.74	0	0	0	0	0	0
E12000007	London			E09000010	Enfield			E02000289	Enfield 013	E01001473	Enfield 013C			564	0	0	0	0	0	0	261	46.28	114	20.21	138	24.47	51	9.04	0	0	0	0	0	0
E12000007	London			E09000010	Enfield			E02000286	Enfield 010	E01001474	Enfield 010E			906	2	0.22	42	4.64	144	15.89	124	13.69	164	18.1	202	22.3	219	24.17	9	0.99	0	0	0	0
E12000007	London			E09000010	Enfield			E02000289	Enfield 013	E01001475	Enfield 013D			653	0	0	0	0	0	0	25	3.83	172	26.34	294	45.02	161	24.66	1	0.15	0	0	0	0
E12000007	London			E09000010	Enfield			E02000294	Enfield 018	E01001476	Enfield 018A			613	2	0.33	8	1.31	240	39.15	291	47.47	72	11.75	0	0	0	0	0	0	0	0	0	0
E12000007	London			E09000010	Enfield			E02000294	Enfield 018	E01001477	Enfield 018B			600	0	0	34	5.67	207	34.5	328	54.67	28	4.67	3	0.5	0	0	0	0	0	0	0	0
E12000007	London			E09000010	Enfield			E02000292	Enfield 016	E01001478	Enfield 016B			542	0	0	5	0.92	167	30.81	309	57.01	51	9.41	10	1.85	0	0	0	0	0	0	0	0
E12000007	London			E09000010	Enfield			E02000299	Enfield 023	E01001479	Enfield 023A			655	34	5.19	116	17.71	182	27.79	283	43.21	33	5.04	7	1.07	0	0	0	0	0	0	0	0
E12000007	London			E09000010	Enfield			E02000300	Enfield 024	E01001480	Enfield 024D			565	0	0	106	18.76	185	32.74	229	40.53	42	7.43	2	0.35	0	0	1	0.18	0	0	0	0
E12000007	London			E09000010	Enfield			E02000294	Enfield 018	E01001481	Enfield 018C			571	0	0	21	3.68	280	49.04	245	42.91	23	4.03	2	0.35	0	0	0	0	0	0	0	0
E12000007	London			E09000010	Enfield			E02000299	Enfield 023	E01001482	Enfield 023B			680	0	0	100	14.71	321	47.21	239	35.15	20	2.94	0	0	0	0	0	0	0	0	0	0
E12000007	London			E09000010	Enfield			E02000301	Enfield 025	E01001483	Enfield 025A			621	0	0	354	57	184	29.63	75	12.08	8	1.29	0	0	0	0	0	0	0	0	0	0
E12000007	London			E09000010	Enfield			E02000292	Enfield 016	E01001484	Enfield 016C			528	0	0	1	0.19	264	50	217	41.1	42	7.95	4	0.76	0	0	0	0	0	0	0	0
E12000007	London			E09000010	Enfield			E02000301	Enfield 025	E01001485	Enfield 025B			701	21	3	79	11.27	473	67.48	118	16.83	4	0.57	6	0.86	0	0	0	0	0	0	0	0
E12000007	London			E09000010	Enfield			E02000301	Enfield 025	E01001486	Enfield 025C			829	2	0.24	126	15.2	448	54.04	227	27.38	24	2.9	2	0.24	0	0	0	0	0	0	0	0
E12000007	London			E09000010	Enfield			E02000299	Enfield 023	E01001487	Enfield 023C			721	2	0.28	34	4.72	348	48.27	328	45.49	9	1.25	0	0	0	0	0	0	0	0	0	0
E12000007	London			E09000010	Enfield			E02000300	Enfield 024	E01001488	Enfield 024E			682	7	1.03	39	5.72	293	42.96	325	47.65	18	2.64	0	0	0	0	0	0	0	0	0	0
E12000007	London			E09000010	Enfield			E02000299	Enfield 023	E01001489	Enfield 023D			672	5	0.74	33	4.91	437	65.03	186	27.68	10	1.49	1	0.15	0	0	0	0	0	0	0	0
E12000007	London			E09000010	Enfield			E02000301	Enfield 025	E01001490	Enfield 025D			1122	197	17.56	201	17.91	307	27.36	343	30.57	73	6.51	1	0.09	0	0	0	0	0	0	0	0
E12000007	London			E09000010	Enfield			E02000299	Enfield 023	E01001491	Enfield 023E			707	0	0	81	11.46	349	49.36	259	36.63	18	2.55	0	0	0	0	0	0	0	0	0	0
E12000007	London			E09000010	Enfield			E02000301	Enfield 025	E01001492	Enfield 025E			694	0	0	18	2.59	403	58.07	202	29.11	69	9.94	2	0.29	0	0	0	0	0	0	0	0
E12000007	London			E09000010	Enfield			E02000302	Enfield 026	E01001493	Enfield 026B			739	10	1.35	79	10.69	185	25.03	197	26.66	248	33.56	19	2.57	1	0.14	0	0	0	0	0	0
E12000007	London			E09000010	Enfield			E02000302	Enfield 026	E01001494	Enfield 026C			515	0	0	0	0	8	1.55	16	3.11	480	93.2	9	1.75	2	0.39	0	0	0	0	0	0
E12000007	London			E09000010	Enfield			E02000305	Enfield 029	E01001495	Enfield 029A			713	33	4.63	29	4.07	218	30.58	150	21.04	203	28.47	67	9.4	13	1.82	0	0	0	0	0	0
E12000007	London			E09000010	Enfield			E02000302	Enfield 026	E01001496	Enfield 026D			601	0	0	0	0	86	14.31	13	2.16	475	79.03	23	3.83	4	0.67	0	0	0	0	0	0
E12000007	London			E09000010	Enfield			E02000307	Enfield 031	E01001497	Enfield 031E			528	0	0	5	0.95	65	12.31	127	24.05	328	62.12	3	0.57	0	0	0	0	0	0	0	0
E12000007	London			E09000010	Enfield			E02000305	Enfield 029	E01001498	Enfield 029B			752	5	0.66	38	5.05	234	31.12	167	22.21	242	32.18	63	8.38	3	0.4	0	0	0	0	0	0
E12000007	London			E09000010	Enfield			E02000307	Enfield 031	E01001499	Enfield 031F			550	0	0	16	2.91	39	7.09	60	10.91	428	77.82	5	0.91	2	0.36	0	0	0	0	0	0
E12000007	London			E09000010	Enfield			E02000311	Enfield 035	E01001500	Enfield 035D			533	3	0.56	14	2.63	88	16.51	51	9.57	347	65.1	26	4.88	4	0.75	0	0	0	0	0	0
E12000007	London			E09000010	Enfield			E02000312	Enfield 036	E01001501	Enfield 036E			841	24	2.85	114	13.56	284	33.77	171	20.33	137	16.29	68	8.09	40	4.76	3	0.36	0	0	0	0
E12000007	London			E09000010	Enfield			E02000294	Enfield 018	E01001502	Enfield 018D			643	1	0.16	58	9.02	199	30.95	343	53.34	40	6.22	2	0.31	0	0	0	0	0	0	0	0
E12000007	London			E09000010	Enfield			E02000294	Enfield 018	E01001503	Enfield 018E			642	1	0.16	20	3.12	293	45.64	298	46.42	28	4.36	2	0.31	0	0	0	0	0	0	0	0
E12000007	London			E09000010	Enfield			E02000288	Enfield 012	E01001504	Enfield 012B			511	3	0.59	14	2.74	116	22.7	350	68.49	24	4.7	1	0.2	3	0.59	0	0	0	0	0	0
E12000007	London			E09000010	Enfield			E02000288	Enfield 012	E01001505	Enfield 012C			572	2	0.35	52	9.09	232	40.56	259	45.28	23	4.02	4	0.7	0	0	0	0	0	0	0	0
E12000007	London			E09000010	Enfield			E02000290	Enfield 014	E01001506	Enfield 014B			559	5	0.89	44	7.87	384	68.69	114	20.39	10	1.79	2	0.36	0	0	0	0	0	0	0	0
E12000007	London			E09000010	Enfield			E02000288	Enfield 012	E01001507	Enfield 012D			758	6	0.79	262	34.56	271	35.75	194	25.59	19	2.51	6	0.79	0	0	0	0	0	0	0	0
E12000007	London			E09000010	Enfield			E02000288	Enfield 012	E01001508	Enfield 012E			706	2	0.28	126	17.85	339	48.02	222	31.44	15	2.12	2	0.28	0	0	0	0	0	0	0	0
E12000007	London			E09000010	Enfield			E02000290	Enfield 014	E01001509	Enfield 014C			697	0	0	203	29.12	296	42.47	174	24.96	18	2.58	6	0.86	0	0	0	0	0	0	0	0
E12000007	London			E09000010	Enfield			E02000290	Enfield 014	E01001510	Enfield 014D			611	350	57.28	196	32.08	62	10.15	3	0.49	0	0	0	0	0	0	0	0	0	0	0	0
E12000007	London			E09000010	Enfield			E02000292	Enfield 016	E01001511	Enfield 016D			671	1	0.15	25	3.73	96	14.31	539	80.33	10	1.49	0	0	0	0	0	0	0	0	0	0
E12000007	London			E09000010	Enfield			E02000291	Enfield 015	E01001512	Enfield 015D			812	7	0.86	108	13.3	273	33.62	379	46.67	37	4.56	6	0.74	1	0.12	1	0.12	0	0	0	0
E12000007	London			E09000010	Enfield			E02000288	Enfield 012	E01001513	Enfield 012F			634	0	0	62	9.78	181	28.55	342	53.94	37	5.84	11	1.74	1	0.16	0	0	0	0	0	0
E12000007	London			E09000010	Enfield			E02000292	Enfield 016	E01001514	Enfield 016E			692	2	0.29	27	3.9	295	42.63	332	47.98	28	4.05	7	1.01	1	0.14	0	0	0	0	0	0
E12000007	London			E09000010	Enfield			E02000291	Enfield 015	E01001515	Enfield 015E			773	207	26.78	112	14.49	268	34.67	177	22.9	8	1.03	0	0	1	0.13	0	0	0	0	0	0
E12000007	London			E09000010	Enfield			E02000281	Enfield 005	E01001516	Enfield 005D			645	1	0.16	77	11.94	186	28.84	354	54.88	22	3.41	5	0.78	0	0	0	0	0	0	0	0
E12000007	London			E09000010	Enfield			E02000282	Enfield 006	E01001517	Enfield 006C			696	0	0	223	32.04	366	52.59	102	14.66	3	0.43	1	0.14	1	0.14	0	0	0	0	0	0
E12000007	London			E09000010	Enfield			E02000292	Enfield 016	E01001518	Enfield 016F			673	1	0.15	81	12.04	103	15.3	297	44.13	152	22.59	39	5.79	0	0	0	0	0	0	0	0
E12000007	London			E09000010	Enfield			E02000296	Enfield 020	E01001519	Enfield 020D			1183	1	0.08	73	6.17	407	34.4	304	25.7	233	19.7	86	7.27	76	6.42	3	0.25	0	0	0	0
E12000007	London			E09000010	Enfield			E02000295	Enfield 019	E01001520	Enfield 019A			680	0	0	30	4.41	126	18.53	178	26.18	109	16.03	103	15.15	133	19.56	1	0.15	0	0	0	0
E12000007	London			E09000010	Enfield			E02000304	Enfield 028	E01001521	Enfield 028A			689	1	0.15	26	3.77	58	8.42	204	29.61	98	14.22	68	9.87	225	32.66	9	1.31	0	0	0	0
E12000007	London			E09000010	Enfield			E02000295	Enfield 019	E01001522	Enfield 019B			758	0	0	6	0.79	124	16.36	287	37.86	231	30.47	74	9.76	35	4.62	1	0.13	0	0	0	0
E12000007	London			E09000010	Enfield			E02000295	Enfield 019	E01001523	Enfield 019C			748	0	0	6	0.8	70	9.36	202	27.01	131	17.51	291	38.9	47	6.28	1	0.13	0	0	0	0
E12000007	London			E09000010	Enfield			E02000295	Enfield 019	E01001524	Enfield 019D			556	0	0	13	2.34	61	10.97	140	25.18	113	20.32	162	29.14	66	11.87	1	0.18	0	0	0	0
E12000007	London			E09000010	Enfield			E02000296	Enfield 020	E01001525	Enfield 020E			741	0	0	11	1.48	91	12.28	179	24.16	376	50.74	73	9.85	10	1.35	1	0.13	0	0	0	0
E12000007	London			E09000010	Enfield			E02000295	Enfield 019	E01001526	Enfield 019E			658	0	0	12	1.82	51	7.75	130	19.76	285	43.31	102	15.5	78	11.85	0	0	0	0	0	0
E12000007	London			E09000010	Enfield			E02000312	Enfield 036	E01001527	Enfield 036F			687	8	1.16	45	6.55	116	16.89	70	10.19	323	47.02	75	10.92	42	6.11	8	1.16	0	0	0	0
E12000007	London			E09000010	Enfield			E02000308	Enfield 032	E01001528	Enfield 032B			598	181	30.27	58	9.7	216	36.12	123	20.57	20	3.34	0	0	0	0	0	0	0	0	0	0
E12000007	London			E09000010	Enfield			E02000308	Enfield 032	E01001529	Enfield 032C			650	36	5.54	80	12.31	366	56.31	87	13.38	49	7.54	28	4.31	2	0.31	2	0.31	0	0	0	0
E12000007	London			E09000010	Enfield			E02000308	Enfield 032	E01001530	Enfield 032D			511	0	0	1	0.2	35	6.85	180	35.23	288	56.36	7	1.37	0	0	0	0	0	0	0	0
E12000007	London			E09000010	Enfield			E02000304	Enfield 028	E01001531	Enfield 028B			498	0	0	1	0.2	32	6.43	71	14.26	82	16.47	152	30.52	150	30.12	10	2.01	0	0	0	0
E12000007	London			E09000010	Enfield			E02000304	Enfield 028	E01001532	Enfield 028C			695	0	0	10	1.44	81	11.65	150	21.58	67	9.64	168	24.17	207	29.78	12	1.73	0	0	0	0
E12000007	London			E09000010	Enfield			E02000304	Enfield 028	E01001533	Enfield 028D			546	0	0	0	0	1	0.18	21	3.85	14	2.56	198	36.26	303	55.49	9	1.65	0	0	0	0
E12000007	London			E09000010	Enfield			E02000308	Enfield 032	E01001534	Enfield 032E			590	0	0	16	2.71	93	15.76	12	2.03	263	44.58	160	27.12	45	7.63	1	0.17	0	0	0	0
E12000007	London			E09000010	Enfield			E02000304	Enfield 028	E01001535	Enfield 028E			501	0	0	2	0.4	34	6.79	14	2.79	207	41.32	130	25.95	112	22.36	2	0.4	0	0	0	0
E12000007	London			E09000010	Enfield			E02000284	Enfield 008	E01001536	Enfield 008B			787	3	0.38	105	13.34	138	17.53	154	19.57	270	34.31	84	10.67	30	3.81	3	0.38	0	0	0	0
E12000007	London			E09000010	Enfield			E02000281	Enfield 005	E01001537	Enfield 005E			747	0	0	34	4.55	370	49.53	257	34.4	58	7.76	23	3.08	3	0.4	2	0.27	0	0	0	0
E12000007	London			E09000010	Enfield			E02000285	Enfield 009	E01001538	Enfield 009A			607	0	0	0	0	21	3.46	251	41.35	317	52.22	14	2.31	4	0.66	0	0	0	0	0	0
E12000007	London			E09000010	Enfield			E02000285	Enfield 009	E01001539	Enfield 009B			682	8	1.17	45	6.6	79	11.58	401	58.8	145	21.26	3	0.44	1	0.15	0	0	0	0	0	0
E12000007	London			E09000010	Enfield			E02000284	Enfield 008	E01001540	Enfield 008C			807	14	1.73	50	6.2	236	29.24	240	29.74	213	26.39	45	5.58	9	1.12	0	0	0	0	0	0
E12000007	London			E09000010	Enfield			E02000284	Enfield 008	E01001541	Enfield 008D			647	0	0	6	0.93	51	7.88	500	77.28	78	12.06	11	1.7	1	0.15	0	0	0	0	0	0
E12000007	London			E09000010	Enfield			E02000284	Enfield 008	E01001542	Enfield 008E			674	50	7.42	43	6.38	288	42.73	175	25.96	103	15.28	14	2.08	1	0.15	0	0	0	0	0	0
E12000007	London			E09000010	Enfield			E02000285	Enfield 009	E01001543	Enfield 009C			609	0	0	10	1.64	12	1.97	154	25.29	413	67.82	20	3.28	0	0	0	0	0	0	0	0
E12000007	London			E09000010	Enfield			E02000285	Enfield 009	E01001544	Enfield 009D			616	0	0	6	0.97	50	8.12	17	2.76	467	75.81	70	11.36	5	0.81	1	0.16	0	0	0	0
E12000007	London			E09000010	Enfield			E02000278	Enfield 002	E01001545	Enfield 002B			694	6	0.86	241	34.73	93	13.4	325	46.83	29	4.18	0	0	0	0	0	0	0	0	0	0
E12000007	London			E09000010	Enfield			E02000277	Enfield 001	E01001546	Enfield 001C			656	1	0.15	74	11.28	292	44.51	259	39.48	30	4.57	0	0	0	0	0	0	0	0	0	0
E12000007	London			E09000010	Enfield			E02000278	Enfield 002	E01001547	Enfield 002C			654	1	0.15	53	8.1	175	26.76	342	52.29	76	11.62	6	0.92	1	0.15	0	0	0	0	0	0
E12000007	London			E09000010	Enfield			E02000278	Enfield 002	E01001548	Enfield 002D			672	34	5.06	82	12.2	223	33.18	313	46.58	19	2.83	1	0.15	0	0	0	0	0	0	0	0
E12000007	London			E09000010	Enfield			E02000282	Enfield 006	E01001549	Enfield 006D			835	35	4.19	248	29.7	398	47.66	145	17.37	4	0.48	5	0.6	0	0	0	0	0	0	0	0
E12000007	London			E09000010	Enfield			E02000282	Enfield 006	E01001550	Enfield 006E			574	0	0	1	0.17	169	29.44	361	62.89	36	6.27	6	1.05	1	0.17	0	0	0	0	0	0
E12000007	London			E09000010	Enfield			E02000278	Enfield 002	E01001551	Enfield 002E			671	51	7.6	73	10.88	106	15.8	400	59.61	33	4.92	6	0.89	1	0.15	1	0.15	0	0	0	0
E12000007	London			E09000010	Enfield			E02000277	Enfield 001	E01001552	Enfield 001D			660	3	0.45	42	6.36	118	17.88	326	49.39	151	22.88	18	2.73	1	0.15	1	0.15	0	0	0	0
E12000007	London			E09000010	Enfield			E02000310	Enfield 034	E01001553	Enfield 034B			508	1	0.2	50	9.84	272	53.54	128	25.2	56	11.02	1	0.2	0	0	0	0	0	0	0	0
E12000007	London			E09000010	Enfield			E02000310	Enfield 034	E01001554	Enfield 034C			724	443	61.19	152	20.99	92	12.71	35	4.83	2	0.28	0	0	0	0	0	0	0	0	0	0
E12000007	London			E09000010	Enfield			E02000309	Enfield 033	E01001555	Enfield 033C			602	3	0.5	42	6.98	440	73.09	113	18.77	4	0.66	0	0	0	0	0	0	0	0	0	0
E12000007	London			E09000010	Enfield			E02000311	Enfield 035	E01001556	Enfield 035E			547	0	0	1	0.18	41	7.5	313	57.22	191	34.92	1	0.18	0	0	0	0	0	0	0	0
E12000007	London			E09000010	Enfield			E02000309	Enfield 033	E01001557	Enfield 033D			549	0	0	14	2.55	472	85.97	58	10.56	5	0.91	0	0	0	0	0	0	0	0	0	0
E12000007	London			E09000010	Enfield			E02000309	Enfield 033	E01001558	Enfield 033E			560	163	29.11	113	20.18	198	35.36	83	14.82	2	0.36	1	0.18	0	0	0	0	0	0	0	0
E12000007	London			E09000010	Enfield			E02000309	Enfield 033	E01001559	Enfield 033F			716	2	0.28	64	8.94	541	75.56	95	13.27	11	1.54	0	0	1	0.14	2	0.28	0	0	0	0
E12000007	London			E09000010	Enfield			E02000311	Enfield 035	E01001560	Enfield 035F			522	0	0	65	12.45	134	25.67	241	46.17	81	15.52	1	0.19	0	0	0	0	0	0	0	0
E12000007	London			E09000010	Enfield			E02000310	Enfield 034	E01001561	Enfield 034D			703	60	8.53	60	8.53	347	49.36	232	33	4	0.57	0	0	0	0	0	0	0	0	0	0
