"","long","lat","order","hole","piece","group","id","la"
"1094",525614.61082337,158621.20124352,102,FALSE,"1","1.1","1","Croydon"
"1095",525614.61082337,160415.31489972,103,FALSE,"1","1.1","1","Croydon"
"1096",527183.51230795,174002.40031654,1,FALSE,"1","1.1","1","Lambeth"
"1097",527184.91243301,174010.34082031,2,FALSE,"1","1.1","1","Lambeth"
"1098",527191.08904847,174015.52361607,3,FALSE,"1","1.1","1","Lambeth"
"1099",528702.41379253,174888.08736389,4,FALSE,"1","1.1","1","Lambeth"
"1100",528729.01823684,174910.4111433,5,FALSE,"1","1.1","1","Lambeth"
"1101",528746.38305461,174940.48788994,6,FALSE,"1","1.1","1","Lambeth"
"1102",528752.41379253,174974.68990427,7,FALSE,"1","1.1","1","Lambeth"
"1103",528752.41379253,176719.81739991,8,FALSE,"1","1.1","1","Lambeth"
"1104",528753.81391759,176727.75790368,9,FALSE,"1","1.1","1","Lambeth"
"1105",528759.99053305,176732.94069944,10,FALSE,"1","1.1","1","Lambeth"
"1106",530313.73853659,177629.99752753,11,FALSE,"1","1.1","1","Lambeth"
"1107",530321.31527711,177632.75523555,12,FALSE,"1","1.1","1","Lambeth"
"1108",530328.89201763,177629.99752753,13,FALSE,"1","1.1","1","Lambeth"
"1109",531882.64002117,176732.94069944,14,FALSE,"1","1.1","1","Lambeth"
"1110",531888.81663663,176727.75790368,15,FALSE,"1","1.1","1","Lambeth"
"1111",531890.21676169,176719.81739991,16,FALSE,"1","1.1","1","Lambeth"
"1112",531890.21676169,174974.68990427,17,FALSE,"1","1.1","1","Lambeth"
"1113",531896.24749961,174940.48788994,18,FALSE,"1","1.1","1","Lambeth"
"1114",531913.61231738,174910.4111433,19,FALSE,"1","1.1","1","Lambeth"
"1115",531940.21676169,174888.08736389,20,FALSE,"1","1.1","1","Lambeth"
"1116",533451.54150575,174015.52361607,21,FALSE,"1","1.1","1","Lambeth"
"1117",533457.71812121,174010.34082031,22,FALSE,"1","1.1","1","Lambeth"
"1118",533459.11824627,174002.40031654,23,FALSE,"1","1.1","1","Lambeth"
"1119",533459.11824627,172257.2728209,24,FALSE,"1","1.1","1","Lambeth"
"1120",533465.14898419,172223.07080657,25,FALSE,"1","1.1","1","Lambeth"
"1121",533482.51380196,172192.99405993,26,FALSE,"1","1.1","1","Lambeth"
"1122",533509.11824627,172170.67028052,27,FALSE,"1","1.1","1","Lambeth"
"1123",535020.44299033,171298.10653271,28,FALSE,"1","1.1","1","Lambeth"
"1124",535026.61960579,171292.92373695,29,FALSE,"1","1.1","1","Lambeth"
"1125",535028.01973085,171284.98323318,30,FALSE,"1","1.1","1","Lambeth"
"1126",535028.01973085,169490.86957697,31,FALSE,"1","1.1","1","Lambeth"
"1127",535026.61960579,169482.9290732,32,FALSE,"1","1.1","1","Lambeth"
"1128",535020.44299033,169477.74627744,33,FALSE,"1","1.1","1","Lambeth"
"1129",533466.69498679,168580.68944935,34,FALSE,"1","1.1","1","Lambeth"
"1130",533459.11824627,168577.93174133,35,FALSE,"1","1.1","1","Lambeth"
"1131",533451.54150575,168580.68944935,36,FALSE,"1","1.1","1","Lambeth"
"1132",531940.21676169,169453.25319716,37,FALSE,"1","1.1","1","Lambeth"
"1133",531907.58157946,169465.13143208,38,FALSE,"1","1.1","1","Lambeth"
"1134",531872.85194392,169465.13143208,39,FALSE,"1","1.1","1","Lambeth"
"1135",531840.21676169,169453.25319716,40,FALSE,"1","1.1","1","Lambeth"
"1136",530328.89201763,168580.68944935,41,FALSE,"1","1.1","1","Lambeth"
"1137",530321.31527711,168577.93174133,42,FALSE,"1","1.1","1","Lambeth"
"1138",530313.73853659,168580.68944935,43,FALSE,"1","1.1","1","Lambeth"
"1139",528759.99053305,169477.74627744,44,FALSE,"1","1.1","1","Lambeth"
"1140",528753.81391759,169482.9290732,45,FALSE,"1","1.1","1","Lambeth"
"1141",528752.41379253,169490.86957697,46,FALSE,"1","1.1","1","Lambeth"
"1142",528752.41379253,171235.99707261,47,FALSE,"1","1.1","1","Lambeth"
"1143",528746.38305461,171270.19908694,48,FALSE,"1","1.1","1","Lambeth"
"1144",528729.01823684,171300.27583358,49,FALSE,"1","1.1","1","Lambeth"
"1145",528702.41379253,171322.59961299,50,FALSE,"1","1.1","1","Lambeth"
"1146",527191.08904847,172195.1633608,51,FALSE,"1","1.1","1","Lambeth"
"1147",527184.91243301,172200.34615656,52,FALSE,"1","1.1","1","Lambeth"
"1148",527183.51230795,172208.28666033,53,FALSE,"1","1.1","1","Lambeth"
"1149",527183.51230795,174002.40031654,54,FALSE,"1","1.1","1","Lambeth"
"1150",535028.01973085,176719.81739991,1,FALSE,"1","1.1","1","Lewisham"
"1151",535029.41985591,176727.75790368,2,FALSE,"1","1.1","1","Lewisham"
"1152",535035.59647137,176732.94069944,3,FALSE,"1","1.1","1","Lewisham"
"1153",536589.34447491,177629.99752753,4,FALSE,"1","1.1","1","Lewisham"
"1154",536596.92121543,177632.75523555,5,FALSE,"1","1.1","1","Lewisham"
"1155",536604.49795595,177629.99752753,6,FALSE,"1","1.1","1","Lewisham"
"1156",538115.82270001,176757.43377972,7,FALSE,"1","1.1","1","Lewisham"
"1157",538148.45788224,176745.5555448,8,FALSE,"1","1.1","1","Lewisham"
"1158",538183.18751778,176745.5555448,9,FALSE,"1","1.1","1","Lewisham"
"1159",538215.82270001,176757.43377972,10,FALSE,"1","1.1","1","Lewisham"
"1160",539727.14744407,177629.99752753,11,FALSE,"1","1.1","1","Lewisham"
"1161",539734.72418459,177632.75523555,12,FALSE,"1","1.1","1","Lewisham"
"1162",539742.30092511,177629.99752753,13,FALSE,"1","1.1","1","Lewisham"
"1163",541296.04892865,176732.94069944,14,FALSE,"1","1.1","1","Lewisham"
"1164",541302.22554411,176727.75790368,15,FALSE,"1","1.1","1","Lewisham"
"1165",541303.62566917,176719.81739991,16,FALSE,"1","1.1","1","Lewisham"
"1166",541303.62566917,174974.68990427,17,FALSE,"1","1.1","1","Lewisham"
"1167",541309.65640709,174940.48788994,18,FALSE,"1","1.1","1","Lewisham"
"1168",541327.02122486,174910.4111433,19,FALSE,"1","1.1","1","Lewisham"
"1169",541353.62566917,174888.08736389,20,FALSE,"1","1.1","1","Lewisham"
"1170",542864.95041323,174015.52361607,21,FALSE,"1","1.1","1","Lewisham"
"1171",542871.12702869,174010.34082031,22,FALSE,"1","1.1","1","Lewisham"
"1172",542872.52715375,174002.40031654,23,FALSE,"1","1.1","1","Lewisham"
"1173",542872.52715375,172208.28666033,24,FALSE,"1","1.1","1","Lewisham"
"1174",542871.12702869,172200.34615656,25,FALSE,"1","1.1","1","Lewisham"
"1175",542864.95041323,172195.1633608,26,FALSE,"1","1.1","1","Lewisham"
"1176",541311.20240969,171298.10653271,27,FALSE,"1","1.1","1","Lewisham"
"1177",541303.62566917,171295.34882469,28,FALSE,"1","1.1","1","Lewisham"
"1178",541296.04892865,171298.10653271,29,FALSE,"1","1.1","1","Lewisham"
"1179",539784.72418459,172170.67028052,30,FALSE,"1","1.1","1","Lewisham"
"1180",539752.08900236,172182.54851544,31,FALSE,"1","1.1","1","Lewisham"
"1181",539717.35936682,172182.54851544,32,FALSE,"1","1.1","1","Lewisham"
"1182",539684.72418459,172170.67028052,33,FALSE,"1","1.1","1","Lewisham"
"1183",538173.39944053,171298.10653271,34,FALSE,"1","1.1","1","Lewisham"
"1184",538165.82270001,171295.34882469,35,FALSE,"1","1.1","1","Lewisham"
"1185",538158.24595949,171298.10653271,36,FALSE,"1","1.1","1","Lewisham"
"1186",536604.49795595,172195.1633608,37,FALSE,"1","1.1","1","Lewisham"
"1187",536598.32134049,172200.34615656,38,FALSE,"1","1.1","1","Lewisham"
"1188",536596.92121543,172208.28666033,39,FALSE,"1","1.1","1","Lewisham"
"1189",536596.92121543,173953.41415597,40,FALSE,"1","1.1","1","Lewisham"
"1190",536590.89047751,173987.6161703,41,FALSE,"1","1.1","1","Lewisham"
"1191",536573.52565974,174017.69291694,42,FALSE,"1","1.1","1","Lewisham"
"1192",536546.92121543,174040.01669635,43,FALSE,"1","1.1","1","Lewisham"
"1193",535035.59647137,174912.58044417,44,FALSE,"1","1.1","1","Lewisham"
"1194",535029.41985591,174917.76323993,45,FALSE,"1","1.1","1","Lewisham"
"1195",535028.01973085,174925.7037437,46,FALSE,"1","1.1","1","Lewisham"
"1196",535028.01973085,176719.81739991,47,FALSE,"1","1.1","1","Lewisham"
"1197",528752.41379253,187589.48573336,1,FALSE,"1","1.1","1","Islington"
"1198",528753.81391759,187597.42623713,2,FALSE,"1","1.1","1","Islington"
"1199",528759.99053305,187602.60903289,3,FALSE,"1","1.1","1","Islington"
"1200",530313.73853659,188499.66586098,4,FALSE,"1","1.1","1","Islington"
"1201",530321.31527711,188502.423569,5,FALSE,"1","1.1","1","Islington"
"1202",530328.89201763,188499.66586098,6,FALSE,"1","1.1","1","Islington"
"1203",531882.64002117,187602.60903289,7,FALSE,"1","1.1","1","Islington"
"1204",531888.81663663,187597.42623713,8,FALSE,"1","1.1","1","Islington"
"1205",531890.21676169,187589.48573336,9,FALSE,"1","1.1","1","Islington"
"1206",531890.21676169,185844.35823772,10,FALSE,"1","1.1","1","Islington"
"1207",531896.24749961,185810.15622339,11,FALSE,"1","1.1","1","Islington"
"1208",531913.61231738,185780.07947675,12,FALSE,"1","1.1","1","Islington"
"1209",531940.21676169,185757.75569734,13,FALSE,"1","1.1","1","Islington"
"1210",533451.54150575,184885.19194953,14,FALSE,"1","1.1","1","Islington"
"1211",533457.71812121,184880.00915377,15,FALSE,"1","1.1","1","Islington"
"1212",533459.11824627,184872.06865,16,FALSE,"1","1.1","1","Islington"
"1213",533459.11824627,183077.95499379,17,FALSE,"1","1.1","1","Islington"
"1214",533457.71812121,183070.01449002,18,FALSE,"1","1.1","1","Islington"
"1215",533451.54150575,183064.83169426,19,FALSE,"1","1.1","1","Islington"
"1216",531897.79350221,182167.77486616,20,FALSE,"1","1.1","1","Islington"
"1217",531890.21676169,182165.01715814,21,FALSE,"1","1.1","1","Islington"
"1218",531882.64002117,182167.77486616,22,FALSE,"1","1.1","1","Islington"
"1219",530328.89201763,183064.83169426,23,FALSE,"1","1.1","1","Islington"
"1220",530322.71540217,183070.01449002,24,FALSE,"1","1.1","1","Islington"
"1221",530321.31527711,183077.95499379,25,FALSE,"1","1.1","1","Islington"
"1222",530321.31527711,184823.08248943,26,FALSE,"1","1.1","1","Islington"
"1223",530315.28453919,184857.28450376,27,FALSE,"1","1.1","1","Islington"
"1224",530297.91972142,184887.3612504,28,FALSE,"1","1.1","1","Islington"
"1225",530271.31527711,184909.68502981,29,FALSE,"1","1.1","1","Islington"
"1226",528759.99053305,185782.24877762,30,FALSE,"1","1.1","1","Islington"
"1227",528753.81391759,185787.43157338,31,FALSE,"1","1.1","1","Islington"
"1228",528752.41379253,185795.37207715,32,FALSE,"1","1.1","1","Islington"
"1229",528752.41379253,187589.48573336,33,FALSE,"1","1.1","1","Islington"
"1230",520907.90636963,168567.56614982,1,FALSE,"1","1.1","1","Merton"
"1231",520909.30649469,168575.50665359,2,FALSE,"1","1.1","1","Merton"
"1232",520915.48311015,168580.68944935,3,FALSE,"1","1.1","1","Merton"
"1233",522426.80785421,169453.25319716,4,FALSE,"1","1.1","1","Merton"
"1234",522453.41229852,169475.57697657,5,FALSE,"1","1.1","1","Merton"
"1235",522470.77711629,169505.65372321,6,FALSE,"1","1.1","1","Merton"
"1236",522476.80785421,169539.85573754,7,FALSE,"1","1.1","1","Merton"
"1237",522476.80785421,171284.98323318,8,FALSE,"1","1.1","1","Merton"
"1238",522478.20797927,171292.92373695,9,FALSE,"1","1.1","1","Merton"
"1239",522484.38459473,171298.10653271,10,FALSE,"1","1.1","1","Merton"
"1240",524038.13259827,172195.1633608,11,FALSE,"1","1.1","1","Merton"
"1241",524045.70933879,172197.92106882,12,FALSE,"1","1.1","1","Merton"
"1242",524053.28607931,172195.1633608,13,FALSE,"1","1.1","1","Merton"
"1243",525607.03408285,171298.10653271,14,FALSE,"1","1.1","1","Merton"
"1244",525613.21069831,171292.92373695,15,FALSE,"1","1.1","1","Merton"
"1245",525614.61082337,171284.98323318,16,FALSE,"1","1.1","1","Merton"
"1246",525614.61082337,169539.85573754,17,FALSE,"1","1.1","1","Merton"
"1247",525620.64156129,169505.65372321,18,FALSE,"1","1.1","1","Merton"
"1248",525638.00637906,169475.57697657,19,FALSE,"1","1.1","1","Merton"
"1249",525664.61082337,169453.25319716,20,FALSE,"1","1.1","1","Merton"
"1250",527133.51230795,168605.18252963,21,FALSE,"1","1.1","1","Merton"
"1251",527166.14749018,168593.30429471,22,FALSE,"1","1.1","1","Merton"
"1252",527200.87712572,168593.30429471,23,FALSE,"1","1.1","1","Merton"
"1253",527233.51230795,168605.18252963,24,FALSE,"1","1.1","1","Merton"
"1254",528744.83705201,169477.74627744,25,FALSE,"1","1.1","1","Merton"
"1255",528752.41379253,169480.50398546,26,FALSE,"1","1.1","1","Merton"
"1256",528759.99053305,169477.74627744,27,FALSE,"1","1.1","1","Merton"
"1257",530313.73853659,168580.68944935,28,FALSE,"1","1.1","1","Merton"
"1258",530319.91515205,168575.50665359,29,FALSE,"1","1.1","1","Merton"
"1259",530321.31527711,168567.56614982,30,FALSE,"1","1.1","1","Merton"
"1260",530321.31527711,166773.45249361,31,FALSE,"1","1.1","1","Merton"
"1261",530319.91515205,166765.51198984,32,FALSE,"1","1.1","1","Merton"
"1262",530313.73853659,166760.32919408,33,FALSE,"1","1.1","1","Merton"
"1263",528759.99053305,165863.27236598,34,FALSE,"1","1.1","1","Merton"
"1264",528752.41379253,165860.51465796,35,FALSE,"1","1.1","1","Merton"
"1265",528744.83705201,165863.27236598,36,FALSE,"1","1.1","1","Merton"
"1266",527233.51230795,166735.8361138,37,FALSE,"1","1.1","1","Merton"
"1267",527200.87712572,166747.71434872,38,FALSE,"1","1.1","1","Merton"
"1268",527166.14749018,166747.71434872,39,FALSE,"1","1.1","1","Merton"
"1269",527133.51230795,166735.8361138,40,FALSE,"1","1.1","1","Merton"
"1270",525622.18756389,165863.27236598,41,FALSE,"1","1.1","1","Merton"
"1271",525614.61082337,165860.51465796,42,FALSE,"1","1.1","1","Merton"
"1272",525607.03408285,165863.27236598,43,FALSE,"1","1.1","1","Merton"
"1273",524095.70933879,166735.8361138,44,FALSE,"1","1.1","1","Merton"
"1274",524063.07415656,166747.71434872,45,FALSE,"1","1.1","1","Merton"
"1275",524028.34452102,166747.71434872,46,FALSE,"1","1.1","1","Merton"
"1276",523995.70933879,166735.8361138,47,FALSE,"1","1.1","1","Merton"
"1277",522484.38459473,165863.27236598,48,FALSE,"1","1.1","1","Merton"
"1278",522476.80785421,165860.51465796,49,FALSE,"1","1.1","1","Merton"
"1279",522469.23111369,165863.27236598,50,FALSE,"1","1.1","1","Merton"
"1280",520915.48311015,166760.32919408,51,FALSE,"1","1.1","1","Merton"
"1281",520909.30649469,166765.51198984,52,FALSE,"1","1.1","1","Merton"
"1282",520907.90636963,166773.45249361,53,FALSE,"1","1.1","1","Merton"
"1283",520907.90636963,168567.56614982,54,FALSE,"1","1.1","1","Merton"
"1284",522476.80785421,165850.14906645,1,FALSE,"1","1.1","1","Sutton"
"1285",522478.20797927,165858.08957022,2,FALSE,"1","1.1","1","Sutton"
"1286",522484.38459473,165863.27236598,3,FALSE,"1","1.1","1","Sutton"
"1287",524038.13259827,166760.32919408,4,FALSE,"1","1.1","1","Sutton"
"1288",524045.70933879,166763.0869021,5,FALSE,"1","1.1","1","Sutton"
"1289",524053.28607931,166760.32919408,6,FALSE,"1","1.1","1","Sutton"
"1290",525564.61082337,165887.76544626,7,FALSE,"1","1.1","1","Sutton"
"1291",525597.2460056,165875.88721134,8,FALSE,"1","1.1","1","Sutton"
"1292",525631.97564114,165875.88721134,9,FALSE,"1","1.1","1","Sutton"
"1293",525664.61082337,165887.76544626,10,FALSE,"1","1.1","1","Sutton"
"1294",527175.93556743,166760.32919408,11,FALSE,"1","1.1","1","Sutton"
"1295",527183.51230795,166763.0869021,12,FALSE,"1","1.1","1","Sutton"
"1296",527191.08904847,166760.32919408,13,FALSE,"1","1.1","1","Sutton"
"1297",528744.83705201,165863.27236598,14,FALSE,"1","1.1","1","Sutton"
"1298",528751.01366747,165858.08957022,15,FALSE,"1","1.1","1","Sutton"
"1299",528752.41379253,165850.14906645,16,FALSE,"1","1.1","1","Sutton"
"1300",528752.41379253,164105.02157081,17,FALSE,"1","1.1","1","Sutton"
"1301",528758.44453045,164070.81955648,18,FALSE,"1","1.1","1","Sutton"
"1302",528775.80934822,164040.74280984,19,FALSE,"1","1.1","1","Sutton"
"1303",528802.41379253,164018.41903043,20,FALSE,"1","1.1","1","Sutton"
"1304",530313.73853659,163145.85528262,21,FALSE,"1","1.1","1","Sutton"
"1305",530319.91515205,163140.67248686,22,FALSE,"1","1.1","1","Sutton"
"1306",530321.31527711,163132.73198309,23,FALSE,"1","1.1","1","Sutton"
"1307",530321.31527711,161338.61832688,24,FALSE,"1","1.1","1","Sutton"
"1308",530319.91515205,161330.67782311,25,FALSE,"1","1.1","1","Sutton"
"1309",530313.73853659,161325.49502735,26,FALSE,"1","1.1","1","Sutton"
"1310",528759.99053305,160428.43819926,27,FALSE,"1","1.1","1","Sutton"
"1311",528752.41379253,160425.68049124,28,FALSE,"1","1.1","1","Sutton"
"1312",528744.83705201,160428.43819926,29,FALSE,"1","1.1","1","Sutton"
"1313",527233.51230795,161301.00194707,30,FALSE,"1","1.1","1","Sutton"
"1314",527200.87712572,161312.88018199,31,FALSE,"1","1.1","1","Sutton"
"1315",527166.14749018,161312.88018199,32,FALSE,"1","1.1","1","Sutton"
"1316",527133.51230795,161301.00194707,33,FALSE,"1","1.1","1","Sutton"
"1317",525622.18756389,160428.43819926,34,FALSE,"1","1.1","1","Sutton"
"1318",525614.61082337,160425.68049124,35,FALSE,"1","1.1","1","Sutton"
"1319",525607.03408285,160428.43819926,36,FALSE,"1","1.1","1","Sutton"
"1320",524053.28607931,161325.49502735,37,FALSE,"1","1.1","1","Sutton"
"1321",524047.10946385,161330.67782311,38,FALSE,"1","1.1","1","Sutton"
"1322",524045.70933879,161338.61832688,39,FALSE,"1","1.1","1","Sutton"
"1323",524045.70933879,163083.74582252,40,FALSE,"1","1.1","1","Sutton"
"1324",524039.67860087,163117.94783685,41,FALSE,"1","1.1","1","Sutton"
"1325",524022.3137831,163148.02458349,42,FALSE,"1","1.1","1","Sutton"
"1326",523995.70933879,163170.3483629,43,FALSE,"1","1.1","1","Sutton"
"1327",522484.38459473,164042.91211071,44,FALSE,"1","1.1","1","Sutton"
"1328",522478.20797927,164048.09490647,45,FALSE,"1","1.1","1","Sutton"
"1329",522476.80785421,164056.03541024,46,FALSE,"1","1.1","1","Sutton"
"1330",522476.80785421,165850.14906645,47,FALSE,"1","1.1","1","Sutton"
"1331",519339.00488505,182154.65156663,1,FALSE,"1","1.1","1","Hammersmith and Fulham"
"1332",519340.40501011,182162.5920704,2,FALSE,"1","1.1","1","Hammersmith and Fulham"
"1333",519346.58162557,182167.77486616,3,FALSE,"1","1.1","1","Hammersmith and Fulham"
"1334",520900.32962911,183064.83169426,4,FALSE,"1","1.1","1","Hammersmith and Fulham"
"1335",520907.90636963,183067.58940228,5,FALSE,"1","1.1","1","Hammersmith and Fulham"
"1336",520915.48311015,183064.83169426,6,FALSE,"1","1.1","1","Hammersmith and Fulham"
"1337",522469.23111369,182167.77486616,7,FALSE,"1","1.1","1","Hammersmith and Fulham"
"1338",522475.40772915,182162.5920704,8,FALSE,"1","1.1","1","Hammersmith and Fulham"
"1339",522476.80785421,182154.65156663,9,FALSE,"1","1.1","1","Hammersmith and Fulham"
"1340",522476.80785421,180409.52407099,10,FALSE,"1","1.1","1","Hammersmith and Fulham"
"1341",522482.83859213,180375.32205666,11,FALSE,"1","1.1","1","Hammersmith and Fulham"
"1342",522500.2034099,180345.24531002,12,FALSE,"1","1.1","1","Hammersmith and Fulham"
"1343",522526.80785421,180322.92153061,13,FALSE,"1","1.1","1","Hammersmith and Fulham"
"1344",524038.13259827,179450.3577828,14,FALSE,"1","1.1","1","Hammersmith and Fulham"
"1345",524044.30921373,179445.17498704,15,FALSE,"1","1.1","1","Hammersmith and Fulham"
"1346",524045.70933879,179437.23448327,16,FALSE,"1","1.1","1","Hammersmith and Fulham"
"1347",524045.70933879,177692.10698763,17,FALSE,"1","1.1","1","Hammersmith and Fulham"
"1348",524051.74007671,177657.9049733,18,FALSE,"1","1.1","1","Hammersmith and Fulham"
"1349",524069.10489448,177627.82822666,19,FALSE,"1","1.1","1","Hammersmith and Fulham"
"1350",524095.70933879,177605.50444725,20,FALSE,"1","1.1","1","Hammersmith and Fulham"
"1351",525607.03408285,176732.94069944,21,FALSE,"1","1.1","1","Hammersmith and Fulham"
"1352",525613.21069831,176727.75790368,22,FALSE,"1","1.1","1","Hammersmith and Fulham"
"1353",525614.61082337,176719.81739991,23,FALSE,"1","1.1","1","Hammersmith and Fulham"
"1354",525614.61082337,174925.7037437,24,FALSE,"1","1.1","1","Hammersmith and Fulham"
"1355",525613.21069831,174917.76323993,25,FALSE,"1","1.1","1","Hammersmith and Fulham"
"1356",525607.03408285,174912.58044417,26,FALSE,"1","1.1","1","Hammersmith and Fulham"
"1357",524053.28607931,174015.52361607,27,FALSE,"1","1.1","1","Hammersmith and Fulham"
"1358",524045.70933879,174012.76590805,28,FALSE,"1","1.1","1","Hammersmith and Fulham"
"1359",524038.13259827,174015.52361607,29,FALSE,"1","1.1","1","Hammersmith and Fulham"
"1360",522484.38459473,174912.58044417,30,FALSE,"1","1.1","1","Hammersmith and Fulham"
"1361",522478.20797927,174917.76323993,31,FALSE,"1","1.1","1","Hammersmith and Fulham"
"1362",522476.80785421,174925.7037437,32,FALSE,"1","1.1","1","Hammersmith and Fulham"
"1363",522476.80785421,176670.83123934,33,FALSE,"1","1.1","1","Hammersmith and Fulham"
"1364",522470.77711629,176705.03325367,34,FALSE,"1","1.1","1","Hammersmith and Fulham"
"1365",522453.41229852,176735.11000031,35,FALSE,"1","1.1","1","Hammersmith and Fulham"
"1366",522426.80785421,176757.43377972,36,FALSE,"1","1.1","1","Hammersmith and Fulham"
"1367",520915.48311015,177629.99752753,37,FALSE,"1","1.1","1","Hammersmith and Fulham"
"1368",520909.30649469,177635.18032329,38,FALSE,"1","1.1","1","Hammersmith and Fulham"
"1369",520907.90636963,177643.12082706,39,FALSE,"1","1.1","1","Hammersmith and Fulham"
"1370",520907.90636963,179388.2483227,40,FALSE,"1","1.1","1","Hammersmith and Fulham"
"1371",520901.87563171,179422.45033703,41,FALSE,"1","1.1","1","Hammersmith and Fulham"
"1372",520884.51081394,179452.52708367,42,FALSE,"1","1.1","1","Hammersmith and Fulham"
"1373",520857.90636963,179474.85086308,43,FALSE,"1","1.1","1","Hammersmith and Fulham"
"1374",519346.58162557,180347.41461089,44,FALSE,"1","1.1","1","Hammersmith and Fulham"
"1375",519340.40501011,180352.59740665,45,FALSE,"1","1.1","1","Hammersmith and Fulham"
"1376",519339.00488505,180360.53791042,46,FALSE,"1","1.1","1","Hammersmith and Fulham"
"1377",519339.00488505,182154.65156663,47,FALSE,"1","1.1","1","Hammersmith and Fulham"
"1378",508356.69449298,174002.40031654,1,FALSE,"1","1.1","1","Hounslow"
"1379",508358.09461804,174010.34082031,2,FALSE,"1","1.1","1","Hounslow"
"1380",508364.2712335,174015.52361607,3,FALSE,"1","1.1","1","Hounslow"
"1381",509875.59597756,174888.08736389,4,FALSE,"1","1.1","1","Hounslow"
"1382",509902.20042187,174910.4111433,5,FALSE,"1","1.1","1","Hounslow"
"1383",509919.56523964,174940.48788994,6,FALSE,"1","1.1","1","Hounslow"
"1384",509925.59597756,174974.68990427,7,FALSE,"1","1.1","1","Hounslow"
"1385",509925.59597756,176719.81739991,8,FALSE,"1","1.1","1","Hounslow"
"1386",509926.99610262,176727.75790368,9,FALSE,"1","1.1","1","Hounslow"
"1387",509933.17271808,176732.94069944,10,FALSE,"1","1.1","1","Hounslow"
"1388",511486.92072163,177629.99752753,11,FALSE,"1","1.1","1","Hounslow"
"1389",511494.49746215,177632.75523555,12,FALSE,"1","1.1","1","Hounslow"
"1390",511502.07420267,177629.99752753,13,FALSE,"1","1.1","1","Hounslow"
"1391",513013.39894673,176757.43377972,14,FALSE,"1","1.1","1","Hounslow"
"1392",513046.03412896,176745.5555448,15,FALSE,"1","1.1","1","Hounslow"
"1393",513080.7637645,176745.5555448,16,FALSE,"1","1.1","1","Hounslow"
"1394",513113.39894673,176757.43377972,17,FALSE,"1","1.1","1","Hounslow"
"1395",514624.72369079,177629.99752753,18,FALSE,"1","1.1","1","Hounslow"
"1396",514632.30043131,177632.75523555,19,FALSE,"1","1.1","1","Hounslow"
"1397",514639.87717183,177629.99752753,20,FALSE,"1","1.1","1","Hounslow"
"1398",516193.62517537,176732.94069944,21,FALSE,"1","1.1","1","Hounslow"
"1399",516199.80179083,176727.75790368,22,FALSE,"1","1.1","1","Hounslow"
"1400",516201.20191589,176719.81739991,23,FALSE,"1","1.1","1","Hounslow"
"1401",516201.20191589,174925.7037437,24,FALSE,"1","1.1","1","Hounslow"
"1402",516199.80179083,174917.76323993,25,FALSE,"1","1.1","1","Hounslow"
"1403",516193.62517537,174912.58044417,26,FALSE,"1","1.1","1","Hounslow"
"1404",514639.87717183,174015.52361607,27,FALSE,"1","1.1","1","Hounslow"
"1405",514632.30043131,174012.76590805,28,FALSE,"1","1.1","1","Hounslow"
"1406",514624.72369079,174015.52361607,29,FALSE,"1","1.1","1","Hounslow"
"1407",513113.39894673,174888.08736389,30,FALSE,"1","1.1","1","Hounslow"
"1408",513080.7637645,174899.96559881,31,FALSE,"1","1.1","1","Hounslow"
"1409",513046.03412896,174899.96559881,32,FALSE,"1","1.1","1","Hounslow"
"1410",513013.39894673,174888.08736389,33,FALSE,"1","1.1","1","Hounslow"
"1411",511544.49746214,174040.01669635,34,FALSE,"1","1.1","1","Hounslow"
"1412",511517.89301783,174017.69291694,35,FALSE,"1","1.1","1","Hounslow"
"1413",511500.52820006,173987.6161703,36,FALSE,"1","1.1","1","Hounslow"
"1414",511494.49746214,173953.41415597,37,FALSE,"1","1.1","1","Hounslow"
"1415",511494.49746214,172257.2728209,38,FALSE,"1","1.1","1","Hounslow"
"1416",511500.52820006,172223.07080657,39,FALSE,"1","1.1","1","Hounslow"
"1417",511517.89301783,172192.99405993,40,FALSE,"1","1.1","1","Hounslow"
"1418",511544.49746214,172170.67028052,41,FALSE,"1","1.1","1","Hounslow"
"1419",513055.82220621,171298.10653271,42,FALSE,"1","1.1","1","Hounslow"
"1420",513061.99882167,171292.92373695,43,FALSE,"1","1.1","1","Hounslow"
"1421",513063.39894673,171284.98323318,44,FALSE,"1","1.1","1","Hounslow"
"1422",513063.39894673,169490.86957697,45,FALSE,"1","1.1","1","Hounslow"
"1423",513061.99882167,169482.9290732,46,FALSE,"1","1.1","1","Hounslow"
"1424",513055.82220621,169477.74627744,47,FALSE,"1","1.1","1","Hounslow"
"1425",511502.07420267,168580.68944935,48,FALSE,"1","1.1","1","Hounslow"
"1426",511494.49746215,168577.93174133,49,FALSE,"1","1.1","1","Hounslow"
"1427",511486.92072163,168580.68944935,50,FALSE,"1","1.1","1","Hounslow"
"1428",509933.17271808,169477.74627744,51,FALSE,"1","1.1","1","Hounslow"
"1429",509926.99610262,169482.9290732,52,FALSE,"1","1.1","1","Hounslow"
"1430",509925.59597756,169490.86957697,53,FALSE,"1","1.1","1","Hounslow"
"1431",509925.59597756,171235.99707261,54,FALSE,"1","1.1","1","Hounslow"
"1432",509919.56523964,171270.19908694,55,FALSE,"1","1.1","1","Hounslow"
