"","long","lat","order","hole","piece","group","id"
"733",517770.103400467,179445.98334962,5,FALSE,"1","ID105.1","ID105"
"734",516201.201915886,180351.789044074,6,FALSE,"1","ID105.1","ID105"
"735",516201.201915886,182163.400432983,7,FALSE,"1","ID105.1","ID105"
"736",519339.004885047,182163.400432983,1,FALSE,"1","ID106.1","ID106"
"737",520907.906369627,183069.206127437,2,FALSE,"1","ID106.1","ID106"
"738",522476.807854208,182163.400432983,3,FALSE,"1","ID106.1","ID106"
"739",522476.807854208,180351.789044074,4,FALSE,"1","ID106.1","ID106"
"740",520907.906369627,179445.98334962,5,FALSE,"1","ID106.1","ID106"
"741",519339.004885047,180351.789044074,6,FALSE,"1","ID106.1","ID106"
"742",519339.004885047,182163.400432983,7,FALSE,"1","ID106.1","ID106"
"743",522476.807854208,182163.400432983,1,FALSE,"1","ID107.1","ID107"
"744",524045.709338788,183069.206127437,2,FALSE,"1","ID107.1","ID107"
"745",525614.610823368,182163.400432983,3,FALSE,"1","ID107.1","ID107"
"746",525614.610823368,180351.789044074,4,FALSE,"1","ID107.1","ID107"
"747",524045.709338788,179445.98334962,5,FALSE,"1","ID107.1","ID107"
"748",522476.807854208,180351.789044074,6,FALSE,"1","ID107.1","ID107"
"749",522476.807854208,182163.400432983,7,FALSE,"1","ID107.1","ID107"
"750",525614.610823369,182163.400432983,1,FALSE,"1","ID108.1","ID108"
"751",527183.512307949,183069.206127437,2,FALSE,"1","ID108.1","ID108"
"752",528752.413792529,182163.400432983,3,FALSE,"1","ID108.1","ID108"
"753",528752.413792529,180351.789044074,4,FALSE,"1","ID108.1","ID108"
"754",527183.512307949,179445.98334962,5,FALSE,"1","ID108.1","ID108"
"755",525614.610823369,180351.789044074,6,FALSE,"1","ID108.1","ID108"
"756",525614.610823369,182163.400432983,7,FALSE,"1","ID108.1","ID108"
"757",528752.413792529,182163.400432983,1,FALSE,"1","ID109.1","ID109"
"758",530321.31527711,183069.206127437,2,FALSE,"1","ID109.1","ID109"
"759",531890.21676169,182163.400432983,3,FALSE,"1","ID109.1","ID109"
"760",531890.21676169,180351.789044074,4,FALSE,"1","ID109.1","ID109"
"761",530321.31527711,179445.98334962,5,FALSE,"1","ID109.1","ID109"
"762",528752.413792529,180351.789044074,6,FALSE,"1","ID109.1","ID109"
"763",528752.413792529,182163.400432983,7,FALSE,"1","ID109.1","ID109"
"764",531890.21676169,182163.400432983,1,FALSE,"1","ID110.1","ID110"
"765",533459.118246271,183069.206127437,2,FALSE,"1","ID110.1","ID110"
"766",535028.019730851,182163.400432983,3,FALSE,"1","ID110.1","ID110"
"767",535028.019730851,180351.789044074,4,FALSE,"1","ID110.1","ID110"
"768",533459.118246271,179445.98334962,5,FALSE,"1","ID110.1","ID110"
"769",531890.21676169,180351.789044074,6,FALSE,"1","ID110.1","ID110"
"770",531890.21676169,182163.400432983,7,FALSE,"1","ID110.1","ID110"
"771",535028.019730851,182163.400432983,1,FALSE,"1","ID111.1","ID111"
"772",536596.921215431,183069.206127437,2,FALSE,"1","ID111.1","ID111"
"773",538165.822700012,182163.400432983,3,FALSE,"1","ID111.1","ID111"
"774",538165.822700012,180351.789044074,4,FALSE,"1","ID111.1","ID111"
"775",536596.921215431,179445.98334962,5,FALSE,"1","ID111.1","ID111"
"776",535028.019730851,180351.789044074,6,FALSE,"1","ID111.1","ID111"
"777",535028.019730851,182163.400432983,7,FALSE,"1","ID111.1","ID111"
"778",538165.822700012,182163.400432983,1,FALSE,"1","ID112.1","ID112"
"779",539734.724184592,183069.206127437,2,FALSE,"1","ID112.1","ID112"
"780",541303.625669172,182163.400432983,3,FALSE,"1","ID112.1","ID112"
"781",541303.625669172,180351.789044074,4,FALSE,"1","ID112.1","ID112"
"782",539734.724184592,179445.98334962,5,FALSE,"1","ID112.1","ID112"
"783",538165.822700012,180351.789044074,6,FALSE,"1","ID112.1","ID112"
"784",538165.822700012,182163.400432983,7,FALSE,"1","ID112.1","ID112"
"785",541303.625669173,182163.400432983,1,FALSE,"1","ID113.1","ID113"
"786",542872.527153753,183069.206127437,2,FALSE,"1","ID113.1","ID113"
"787",544441.428638333,182163.400432983,3,FALSE,"1","ID113.1","ID113"
"788",544441.428638333,180351.789044074,4,FALSE,"1","ID113.1","ID113"
"789",542872.527153753,179445.98334962,5,FALSE,"1","ID113.1","ID113"
"790",541303.625669173,180351.789044074,6,FALSE,"1","ID113.1","ID113"
"791",541303.625669173,182163.400432983,7,FALSE,"1","ID113.1","ID113"
"792",544441.428638333,182163.400432983,1,FALSE,"1","ID114.1","ID114"
"793",546010.330122914,183069.206127437,2,FALSE,"1","ID114.1","ID114"
"794",547579.231607494,182163.400432983,3,FALSE,"1","ID114.1","ID114"
"795",547579.231607494,180351.789044074,4,FALSE,"1","ID114.1","ID114"
"796",546010.330122914,179445.98334962,5,FALSE,"1","ID114.1","ID114"
"797",544441.428638333,180351.789044074,6,FALSE,"1","ID114.1","ID114"
"798",544441.428638333,182163.400432983,7,FALSE,"1","ID114.1","ID114"
"799",547579.231607494,182163.400432983,1,FALSE,"1","ID115.1","ID115"
"800",549148.133092075,183069.206127437,2,FALSE,"1","ID115.1","ID115"
"801",550717.034576655,182163.400432983,3,FALSE,"1","ID115.1","ID115"
"802",550717.034576655,180351.789044074,4,FALSE,"1","ID115.1","ID115"
"803",549148.133092075,179445.98334962,5,FALSE,"1","ID115.1","ID115"
"804",547579.231607494,180351.789044074,6,FALSE,"1","ID115.1","ID115"
"805",547579.231607494,182163.400432983,7,FALSE,"1","ID115.1","ID115"
"806",550717.034576655,182163.400432983,1,FALSE,"1","ID116.1","ID116"
"807",552285.936061235,183069.206127437,2,FALSE,"1","ID116.1","ID116"
"808",553854.837545816,182163.400432983,3,FALSE,"1","ID116.1","ID116"
"809",553854.837545816,180351.789044074,4,FALSE,"1","ID116.1","ID116"
"810",552285.936061235,179445.98334962,5,FALSE,"1","ID116.1","ID116"
"811",550717.034576655,180351.789044074,6,FALSE,"1","ID116.1","ID116"
"812",550717.034576655,182163.400432983,7,FALSE,"1","ID116.1","ID116"
"813",553854.837545816,182163.400432983,1,FALSE,"1","ID117.1","ID117"
"814",555423.739030396,183069.206127437,2,FALSE,"1","ID117.1","ID117"
"815",556992.640514976,182163.400432983,3,FALSE,"1","ID117.1","ID117"
"816",556992.640514976,180351.789044074,4,FALSE,"1","ID117.1","ID117"
"817",555423.739030396,179445.98334962,5,FALSE,"1","ID117.1","ID117"
"818",553854.837545816,180351.789044074,6,FALSE,"1","ID117.1","ID117"
"819",553854.837545816,182163.400432983,7,FALSE,"1","ID117.1","ID117"
"820",505218.891523823,184880.817516346,1,FALSE,"1","ID118.1","ID118"
"821",506787.793008404,185786.623210801,2,FALSE,"1","ID118.1","ID118"
"822",508356.694492984,184880.817516346,3,FALSE,"1","ID118.1","ID118"
"823",508356.694492984,183069.206127438,4,FALSE,"1","ID118.1","ID118"
"824",506787.793008404,182163.400432983,5,FALSE,"1","ID118.1","ID118"
"825",505218.891523823,183069.206127438,6,FALSE,"1","ID118.1","ID118"
"826",505218.891523823,184880.817516346,7,FALSE,"1","ID118.1","ID118"
"827",508356.694492984,184880.817516346,1,FALSE,"1","ID119.1","ID119"
"828",509925.595977565,185786.623210801,2,FALSE,"1","ID119.1","ID119"
"829",511494.497462145,184880.817516346,3,FALSE,"1","ID119.1","ID119"
"830",511494.497462145,183069.206127438,4,FALSE,"1","ID119.1","ID119"
"831",509925.595977565,182163.400432983,5,FALSE,"1","ID119.1","ID119"
"832",508356.694492984,183069.206127438,6,FALSE,"1","ID119.1","ID119"
"833",508356.694492984,184880.817516346,7,FALSE,"1","ID119.1","ID119"
"834",511494.497462145,184880.817516346,1,FALSE,"1","ID120.1","ID120"
"835",513063.398946725,185786.623210801,2,FALSE,"1","ID120.1","ID120"
"836",514632.300431306,184880.817516346,3,FALSE,"1","ID120.1","ID120"
"837",514632.300431306,183069.206127438,4,FALSE,"1","ID120.1","ID120"
"838",513063.398946725,182163.400432983,5,FALSE,"1","ID120.1","ID120"
"839",511494.497462145,183069.206127438,6,FALSE,"1","ID120.1","ID120"
"840",511494.497462145,184880.817516346,7,FALSE,"1","ID120.1","ID120"
"841",514632.300431306,184880.817516346,1,FALSE,"1","ID121.1","ID121"
"842",516201.201915886,185786.623210801,2,FALSE,"1","ID121.1","ID121"
"843",517770.103400466,184880.817516346,3,FALSE,"1","ID121.1","ID121"
"844",517770.103400466,183069.206127438,4,FALSE,"1","ID121.1","ID121"
"845",516201.201915886,182163.400432983,5,FALSE,"1","ID121.1","ID121"
"846",514632.300431306,183069.206127438,6,FALSE,"1","ID121.1","ID121"
"847",514632.300431306,184880.817516346,7,FALSE,"1","ID121.1","ID121"
"848",517770.103400467,184880.817516346,1,FALSE,"1","ID122.1","ID122"
"849",519339.004885047,185786.623210801,2,FALSE,"1","ID122.1","ID122"
"850",520907.906369627,184880.817516346,3,FALSE,"1","ID122.1","ID122"
"851",520907.906369627,183069.206127438,4,FALSE,"1","ID122.1","ID122"
"852",519339.004885047,182163.400432983,5,FALSE,"1","ID122.1","ID122"
"853",517770.103400467,183069.206127438,6,FALSE,"1","ID122.1","ID122"
"854",517770.103400467,184880.817516346,7,FALSE,"1","ID122.1","ID122"
"855",520907.906369628,184880.817516346,1,FALSE,"1","ID123.1","ID123"
"856",522476.807854208,185786.623210801,2,FALSE,"1","ID123.1","ID123"
"857",524045.709338788,184880.817516346,3,FALSE,"1","ID123.1","ID123"
"858",524045.709338788,183069.206127438,4,FALSE,"1","ID123.1","ID123"
"859",522476.807854208,182163.400432983,5,FALSE,"1","ID123.1","ID123"
"860",520907.906369628,183069.206127438,6,FALSE,"1","ID123.1","ID123"
"861",520907.906369628,184880.817516346,7,FALSE,"1","ID123.1","ID123"
"862",524045.709338788,184880.817516346,1,FALSE,"1","ID124.1","ID124"
"863",525614.610823369,185786.623210801,2,FALSE,"1","ID124.1","ID124"
"864",527183.512307949,184880.817516346,3,FALSE,"1","ID124.1","ID124"
"865",527183.512307949,183069.206127438,4,FALSE,"1","ID124.1","ID124"
"866",525614.610823369,182163.400432983,5,FALSE,"1","ID124.1","ID124"
"867",524045.709338788,183069.206127438,6,FALSE,"1","ID124.1","ID124"
"868",524045.709338788,184880.817516346,7,FALSE,"1","ID124.1","ID124"
"869",527183.512307949,184880.817516346,1,FALSE,"1","ID125.1","ID125"
"870",528752.413792529,185786.623210801,2,FALSE,"1","ID125.1","ID125"
"871",530321.31527711,184880.817516346,3,FALSE,"1","ID125.1","ID125"
"872",530321.31527711,183069.206127438,4,FALSE,"1","ID125.1","ID125"
"873",528752.413792529,182163.400432983,5,FALSE,"1","ID125.1","ID125"
"874",527183.512307949,183069.206127438,6,FALSE,"1","ID125.1","ID125"
"875",527183.512307949,184880.817516346,7,FALSE,"1","ID125.1","ID125"
"876",530321.31527711,184880.817516346,1,FALSE,"1","ID126.1","ID126"
"877",531890.21676169,185786.623210801,2,FALSE,"1","ID126.1","ID126"
"878",533459.11824627,184880.817516346,3,FALSE,"1","ID126.1","ID126"
"879",533459.11824627,183069.206127438,4,FALSE,"1","ID126.1","ID126"
"880",531890.21676169,182163.400432983,5,FALSE,"1","ID126.1","ID126"
"881",530321.31527711,183069.206127438,6,FALSE,"1","ID126.1","ID126"
"882",530321.31527711,184880.817516346,7,FALSE,"1","ID126.1","ID126"
"883",533459.118246271,184880.817516346,1,FALSE,"1","ID127.1","ID127"
"884",535028.019730851,185786.623210801,2,FALSE,"1","ID127.1","ID127"
"885",536596.921215431,184880.817516346,3,FALSE,"1","ID127.1","ID127"
"886",536596.921215431,183069.206127438,4,FALSE,"1","ID127.1","ID127"
"887",535028.019730851,182163.400432983,5,FALSE,"1","ID127.1","ID127"
"888",533459.118246271,183069.206127438,6,FALSE,"1","ID127.1","ID127"
"889",533459.118246271,184880.817516346,7,FALSE,"1","ID127.1","ID127"
"890",536596.921215432,184880.817516346,1,FALSE,"1","ID128.1","ID128"
"891",538165.822700012,185786.623210801,2,FALSE,"1","ID128.1","ID128"
"892",539734.724184592,184880.817516346,3,FALSE,"1","ID128.1","ID128"
"893",539734.724184592,183069.206127438,4,FALSE,"1","ID128.1","ID128"
"894",538165.822700012,182163.400432983,5,FALSE,"1","ID128.1","ID128"
"895",536596.921215432,183069.206127438,6,FALSE,"1","ID128.1","ID128"
"896",536596.921215432,184880.817516346,7,FALSE,"1","ID128.1","ID128"
"897",539734.724184592,184880.817516346,1,FALSE,"1","ID129.1","ID129"
"898",541303.625669172,185786.623210801,2,FALSE,"1","ID129.1","ID129"
"899",542872.527153753,184880.817516346,3,FALSE,"1","ID129.1","ID129"
"900",542872.527153753,183069.206127438,4,FALSE,"1","ID129.1","ID129"
"901",541303.625669172,182163.400432983,5,FALSE,"1","ID129.1","ID129"
"902",539734.724184592,183069.206127438,6,FALSE,"1","ID129.1","ID129"
"903",539734.724184592,184880.817516346,7,FALSE,"1","ID129.1","ID129"
"904",542872.527153753,184880.817516346,1,FALSE,"1","ID130.1","ID130"
"905",544441.428638333,185786.623210801,2,FALSE,"1","ID130.1","ID130"
"906",546010.330122914,184880.817516346,3,FALSE,"1","ID130.1","ID130"
"907",546010.330122914,183069.206127438,4,FALSE,"1","ID130.1","ID130"
"908",544441.428638333,182163.400432983,5,FALSE,"1","ID130.1","ID130"
"909",542872.527153753,183069.206127438,6,FALSE,"1","ID130.1","ID130"
"910",542872.527153753,184880.817516346,7,FALSE,"1","ID130.1","ID130"
"911",546010.330122914,184880.817516346,1,FALSE,"1","ID131.1","ID131"
"912",547579.231607494,185786.623210801,2,FALSE,"1","ID131.1","ID131"
"913",549148.133092074,184880.817516346,3,FALSE,"1","ID131.1","ID131"
"914",549148.133092074,183069.206127438,4,FALSE,"1","ID131.1","ID131"
"915",547579.231607494,182163.400432983,5,FALSE,"1","ID131.1","ID131"
"916",546010.330122914,183069.206127438,6,FALSE,"1","ID131.1","ID131"
"917",546010.330122914,184880.817516346,7,FALSE,"1","ID131.1","ID131"
"918",549148.133092075,184880.817516346,1,FALSE,"1","ID132.1","ID132"
"919",550717.034576655,185786.623210801,2,FALSE,"1","ID132.1","ID132"
"920",552285.936061235,184880.817516346,3,FALSE,"1","ID132.1","ID132"
"921",552285.936061235,183069.206127438,4,FALSE,"1","ID132.1","ID132"
"922",550717.034576655,182163.400432983,5,FALSE,"1","ID132.1","ID132"
"923",549148.133092075,183069.206127438,6,FALSE,"1","ID132.1","ID132"
"924",549148.133092075,184880.817516346,7,FALSE,"1","ID132.1","ID132"
"925",552285.936061236,184880.817516346,1,FALSE,"1","ID133.1","ID133"
"926",553854.837545816,185786.623210801,2,FALSE,"1","ID133.1","ID133"
"927",555423.739030396,184880.817516346,3,FALSE,"1","ID133.1","ID133"
"928",555423.739030396,183069.206127438,4,FALSE,"1","ID133.1","ID133"
"929",553854.837545816,182163.400432983,5,FALSE,"1","ID133.1","ID133"
"930",552285.936061236,183069.206127438,6,FALSE,"1","ID133.1","ID133"
"931",552285.936061236,184880.817516346,7,FALSE,"1","ID133.1","ID133"
"932",555423.739030396,184880.817516346,1,FALSE,"1","ID134.1","ID134"
"933",556992.640514977,185786.623210801,2,FALSE,"1","ID134.1","ID134"
"934",558561.541999557,184880.817516346,3,FALSE,"1","ID134.1","ID134"
"935",558561.541999557,183069.206127438,4,FALSE,"1","ID134.1","ID134"
"936",556992.640514977,182163.400432983,5,FALSE,"1","ID134.1","ID134"
"937",555423.739030396,183069.206127438,6,FALSE,"1","ID134.1","ID134"
"938",555423.739030396,184880.817516346,7,FALSE,"1","ID134.1","ID134"
"939",503649.990039243,187598.23459971,1,FALSE,"1","ID135.1","ID135"
"940",505218.891523823,188504.040294164,2,FALSE,"1","ID135.1","ID135"
"941",506787.793008404,187598.23459971,3,FALSE,"1","ID135.1","ID135"
"942",506787.793008404,185786.623210801,4,FALSE,"1","ID135.1","ID135"
"943",505218.891523823,184880.817516347,5,FALSE,"1","ID135.1","ID135"
"944",503649.990039243,185786.623210801,6,FALSE,"1","ID135.1","ID135"
"945",503649.990039243,187598.23459971,7,FALSE,"1","ID135.1","ID135"
"946",506787.793008404,187598.23459971,1,FALSE,"1","ID136.1","ID136"
"947",508356.694492984,188504.040294164,2,FALSE,"1","ID136.1","ID136"
"948",509925.595977564,187598.23459971,3,FALSE,"1","ID136.1","ID136"
"949",509925.595977564,185786.623210801,4,FALSE,"1","ID136.1","ID136"
"950",508356.694492984,184880.817516347,5,FALSE,"1","ID136.1","ID136"
"951",506787.793008404,185786.623210801,6,FALSE,"1","ID136.1","ID136"
"952",506787.793008404,187598.23459971,7,FALSE,"1","ID136.1","ID136"
"953",509925.595977565,187598.23459971,1,FALSE,"1","ID137.1","ID137"
"954",511494.497462145,188504.040294164,2,FALSE,"1","ID137.1","ID137"
"955",513063.398946725,187598.23459971,3,FALSE,"1","ID137.1","ID137"
"956",513063.398946725,185786.623210801,4,FALSE,"1","ID137.1","ID137"
"957",511494.497462145,184880.817516347,5,FALSE,"1","ID137.1","ID137"
"958",509925.595977565,185786.623210801,6,FALSE,"1","ID137.1","ID137"
"959",509925.595977565,187598.23459971,7,FALSE,"1","ID137.1","ID137"
"960",513063.398946726,187598.23459971,1,FALSE,"1","ID138.1","ID138"
"961",514632.300431306,188504.040294164,2,FALSE,"1","ID138.1","ID138"
"962",516201.201915886,187598.23459971,3,FALSE,"1","ID138.1","ID138"
"963",516201.201915886,185786.623210801,4,FALSE,"1","ID138.1","ID138"
"964",514632.300431306,184880.817516347,5,FALSE,"1","ID138.1","ID138"
"965",513063.398946726,185786.623210801,6,FALSE,"1","ID138.1","ID138"
"966",513063.398946726,187598.23459971,7,FALSE,"1","ID138.1","ID138"
"967",516201.201915886,187598.23459971,1,FALSE,"1","ID139.1","ID139"
"968",517770.103400467,188504.040294164,2,FALSE,"1","ID139.1","ID139"
"969",519339.004885047,187598.23459971,3,FALSE,"1","ID139.1","ID139"
"970",519339.004885047,185786.623210801,4,FALSE,"1","ID139.1","ID139"
"971",517770.103400467,184880.817516347,5,FALSE,"1","ID139.1","ID139"
"972",516201.201915886,185786.623210801,6,FALSE,"1","ID139.1","ID139"
"973",516201.201915886,187598.23459971,7,FALSE,"1","ID139.1","ID139"
"974",519339.004885047,187598.23459971,1,FALSE,"1","ID140.1","ID140"
"975",520907.906369627,188504.040294164,2,FALSE,"1","ID140.1","ID140"
"976",522476.807854208,187598.23459971,3,FALSE,"1","ID140.1","ID140"
"977",522476.807854208,185786.623210801,4,FALSE,"1","ID140.1","ID140"
"978",520907.906369627,184880.817516347,5,FALSE,"1","ID140.1","ID140"
"979",519339.004885047,185786.623210801,6,FALSE,"1","ID140.1","ID140"
"980",519339.004885047,187598.23459971,7,FALSE,"1","ID140.1","ID140"
"981",522476.807854208,187598.23459971,1,FALSE,"1","ID141.1","ID141"
"982",524045.709338788,188504.040294164,2,FALSE,"1","ID141.1","ID141"
"983",525614.610823368,187598.23459971,3,FALSE,"1","ID141.1","ID141"
"984",525614.610823368,185786.623210801,4,FALSE,"1","ID141.1","ID141"
"985",524045.709338788,184880.817516347,5,FALSE,"1","ID141.1","ID141"
"986",522476.807854208,185786.623210801,6,FALSE,"1","ID141.1","ID141"
"987",522476.807854208,187598.23459971,7,FALSE,"1","ID141.1","ID141"
"988",525614.610823369,187598.23459971,1,FALSE,"1","ID142.1","ID142"
"989",527183.512307949,188504.040294164,2,FALSE,"1","ID142.1","ID142"
"990",528752.413792529,187598.23459971,3,FALSE,"1","ID142.1","ID142"
"991",528752.413792529,185786.623210801,4,FALSE,"1","ID142.1","ID142"
"992",527183.512307949,184880.817516347,5,FALSE,"1","ID142.1","ID142"
"993",525614.610823369,185786.623210801,6,FALSE,"1","ID142.1","ID142"
"994",525614.610823369,187598.23459971,7,FALSE,"1","ID142.1","ID142"
"995",528752.413792529,187598.23459971,1,FALSE,"1","ID143.1","ID143"
"996",530321.31527711,188504.040294164,2,FALSE,"1","ID143.1","ID143"
"997",531890.21676169,187598.23459971,3,FALSE,"1","ID143.1","ID143"
"998",531890.21676169,185786.623210801,4,FALSE,"1","ID143.1","ID143"
"999",530321.31527711,184880.817516347,5,FALSE,"1","ID143.1","ID143"
"1000",528752.413792529,185786.623210801,6,FALSE,"1","ID143.1","ID143"
"1001",528752.413792529,187598.23459971,7,FALSE,"1","ID143.1","ID143"
"1002",531890.21676169,187598.23459971,1,FALSE,"1","ID144.1","ID144"
"1003",533459.118246271,188504.040294164,2,FALSE,"1","ID144.1","ID144"
"1004",535028.019730851,187598.23459971,3,FALSE,"1","ID144.1","ID144"
"1005",535028.019730851,185786.623210801,4,FALSE,"1","ID144.1","ID144"
"1006",533459.118246271,184880.817516347,5,FALSE,"1","ID144.1","ID144"
"1007",531890.21676169,185786.623210801,6,FALSE,"1","ID144.1","ID144"
"1008",531890.21676169,187598.23459971,7,FALSE,"1","ID144.1","ID144"
"1009",535028.019730851,187598.23459971,1,FALSE,"1","ID145.1","ID145"
"1010",536596.921215431,188504.040294164,2,FALSE,"1","ID145.1","ID145"
"1011",538165.822700012,187598.23459971,3,FALSE,"1","ID145.1","ID145"
"1012",538165.822700012,185786.623210801,4,FALSE,"1","ID145.1","ID145"
"1013",536596.921215431,184880.817516347,5,FALSE,"1","ID145.1","ID145"
"1014",535028.019730851,185786.623210801,6,FALSE,"1","ID145.1","ID145"
"1015",535028.019730851,187598.23459971,7,FALSE,"1","ID145.1","ID145"
"1016",538165.822700012,187598.23459971,1,FALSE,"1","ID146.1","ID146"
"1017",539734.724184592,188504.040294164,2,FALSE,"1","ID146.1","ID146"
"1018",541303.625669172,187598.23459971,3,FALSE,"1","ID146.1","ID146"
"1019",541303.625669172,185786.623210801,4,FALSE,"1","ID146.1","ID146"
"1020",539734.724184592,184880.817516347,5,FALSE,"1","ID146.1","ID146"
"1021",538165.822700012,185786.623210801,6,FALSE,"1","ID146.1","ID146"
"1022",538165.822700012,187598.23459971,7,FALSE,"1","ID146.1","ID146"
"1023",541303.625669173,187598.23459971,1,FALSE,"1","ID147.1","ID147"
"1024",542872.527153753,188504.040294164,2,FALSE,"1","ID147.1","ID147"
"1025",544441.428638333,187598.23459971,3,FALSE,"1","ID147.1","ID147"
"1026",544441.428638333,185786.623210801,4,FALSE,"1","ID147.1","ID147"
"1027",542872.527153753,184880.817516347,5,FALSE,"1","ID147.1","ID147"
"1028",541303.625669173,185786.623210801,6,FALSE,"1","ID147.1","ID147"
"1029",541303.625669173,187598.23459971,7,FALSE,"1","ID147.1","ID147"
"1030",544441.428638333,187598.23459971,1,FALSE,"1","ID148.1","ID148"
"1031",546010.330122914,188504.040294164,2,FALSE,"1","ID148.1","ID148"
"1032",547579.231607494,187598.23459971,3,FALSE,"1","ID148.1","ID148"
"1033",547579.231607494,185786.623210801,4,FALSE,"1","ID148.1","ID148"
"1034",546010.330122914,184880.817516347,5,FALSE,"1","ID148.1","ID148"
"1035",544441.428638333,185786.623210801,6,FALSE,"1","ID148.1","ID148"
"1036",544441.428638333,187598.23459971,7,FALSE,"1","ID148.1","ID148"
"1037",547579.231607494,187598.23459971,1,FALSE,"1","ID149.1","ID149"
"1038",549148.133092075,188504.040294164,2,FALSE,"1","ID149.1","ID149"
"1039",550717.034576655,187598.23459971,3,FALSE,"1","ID149.1","ID149"
"1040",550717.034576655,185786.623210801,4,FALSE,"1","ID149.1","ID149"
"1041",549148.133092075,184880.817516347,5,FALSE,"1","ID149.1","ID149"
"1042",547579.231607494,185786.623210801,6,FALSE,"1","ID149.1","ID149"
"1043",547579.231607494,187598.23459971,7,FALSE,"1","ID149.1","ID149"
"1044",550717.034576655,187598.23459971,1,FALSE,"1","ID150.1","ID150"
"1045",552285.936061235,188504.040294164,2,FALSE,"1","ID150.1","ID150"
"1046",553854.837545816,187598.23459971,3,FALSE,"1","ID150.1","ID150"
"1047",553854.837545816,185786.623210801,4,FALSE,"1","ID150.1","ID150"
"1048",552285.936061235,184880.817516347,5,FALSE,"1","ID150.1","ID150"
"1049",550717.034576655,185786.623210801,6,FALSE,"1","ID150.1","ID150"
"1050",550717.034576655,187598.23459971,7,FALSE,"1","ID150.1","ID150"
"1051",553854.837545816,187598.23459971,1,FALSE,"1","ID151.1","ID151"
"1052",555423.739030396,188504.040294164,2,FALSE,"1","ID151.1","ID151"
"1053",556992.640514976,187598.23459971,3,FALSE,"1","ID151.1","ID151"
"1054",556992.640514976,185786.623210801,4,FALSE,"1","ID151.1","ID151"
"1055",555423.739030396,184880.817516347,5,FALSE,"1","ID151.1","ID151"
"1056",553854.837545816,185786.623210801,6,FALSE,"1","ID151.1","ID151"
"1057",553854.837545816,187598.23459971,7,FALSE,"1","ID151.1","ID151"
"1058",556992.640514977,187598.23459971,1,FALSE,"1","ID152.1","ID152"
"1059",558561.541999557,188504.040294164,2,FALSE,"1","ID152.1","ID152"
"1060",560130.443484137,187598.23459971,3,FALSE,"1","ID152.1","ID152"
"1061",560130.443484137,185786.623210801,4,FALSE,"1","ID152.1","ID152"
"1062",558561.541999557,184880.817516347,5,FALSE,"1","ID152.1","ID152"
"1063",556992.640514977,185786.623210801,6,FALSE,"1","ID152.1","ID152"
"1064",556992.640514977,187598.23459971,7,FALSE,"1","ID152.1","ID152"
"1065",502081.088554663,190315.651683073,1,FALSE,"1","ID153.1","ID153"
"1066",503649.990039243,191221.457377528,2,FALSE,"1","ID153.1","ID153"
"1067",505218.891523823,190315.651683073,3,FALSE,"1","ID153.1","ID153"
"1068",505218.891523823,188504.040294165,4,FALSE,"1","ID153.1","ID153"
"1069",503649.990039243,187598.23459971,5,FALSE,"1","ID153.1","ID153"
"1070",502081.088554663,188504.040294165,6,FALSE,"1","ID153.1","ID153"
"1071",502081.088554663,190315.651683073,7,FALSE,"1","ID153.1","ID153"
"1072",505218.891523823,190315.651683073,1,FALSE,"1","ID154.1","ID154"
"1073",506787.793008404,191221.457377528,2,FALSE,"1","ID154.1","ID154"
"1074",508356.694492984,190315.651683073,3,FALSE,"1","ID154.1","ID154"
"1075",508356.694492984,188504.040294165,4,FALSE,"1","ID154.1","ID154"
"1076",506787.793008404,187598.23459971,5,FALSE,"1","ID154.1","ID154"
"1077",505218.891523823,188504.040294165,6,FALSE,"1","ID154.1","ID154"
"1078",505218.891523823,190315.651683073,7,FALSE,"1","ID154.1","ID154"
"1079",508356.694492984,190315.651683073,1,FALSE,"1","ID155.1","ID155"
"1080",509925.595977565,191221.457377528,2,FALSE,"1","ID155.1","ID155"
"1081",511494.497462145,190315.651683073,3,FALSE,"1","ID155.1","ID155"
"1082",511494.497462145,188504.040294165,4,FALSE,"1","ID155.1","ID155"
"1083",509925.595977565,187598.23459971,5,FALSE,"1","ID155.1","ID155"
"1084",508356.694492984,188504.040294165,6,FALSE,"1","ID155.1","ID155"
"1085",508356.694492984,190315.651683073,7,FALSE,"1","ID155.1","ID155"
"1086",511494.497462145,190315.651683073,1,FALSE,"1","ID156.1","ID156"
"1087",513063.398946725,191221.457377528,2,FALSE,"1","ID156.1","ID156"
"1088",514632.300431306,190315.651683073,3,FALSE,"1","ID156.1","ID156"
"1089",514632.300431306,188504.040294165,4,FALSE,"1","ID156.1","ID156"
"1090",513063.398946725,187598.23459971,5,FALSE,"1","ID156.1","ID156"
"1091",511494.497462145,188504.040294165,6,FALSE,"1","ID156.1","ID156"
"1092",511494.497462145,190315.651683073,7,FALSE,"1","ID156.1","ID156"
"1093",514632.300431306,190315.651683073,1,FALSE,"1","ID157.1","ID157"
"1094",516201.201915886,191221.457377528,2,FALSE,"1","ID157.1","ID157"
"1095",517770.103400466,190315.651683073,3,FALSE,"1","ID157.1","ID157"
"1096",517770.103400466,188504.040294165,4,FALSE,"1","ID157.1","ID157"
"1097",516201.201915886,187598.23459971,5,FALSE,"1","ID157.1","ID157"
