"","LSOA01CD","hex","hex.id"
"2660","E01002721",126,"ID126"
"2661","E01002722",143,"ID143"
"2662","E01002723",126,"ID126"
"2663","E01002724",109,"ID109"
"2664","E01002725",109,"ID109"
"2665","E01002726",109,"ID109"
"2666","E01002727",110,"ID110"
"2667","E01002728",125,"ID125"
"2668","E01002729",126,"ID126"
"2669","E01002730",143,"ID143"
"2670","E01002731",143,"ID143"
"2671","E01002732",143,"ID143"
"2672","E01002733",143,"ID143"
"2673","E01002734",162,"ID162"
"2674","E01002735",162,"ID162"
"2675","E01002736",143,"ID143"
"2676","E01002737",143,"ID143"
"2677","E01002738",144,"ID144"
"2678","E01002739",143,"ID143"
"2679","E01002740",126,"ID126"
"2680","E01002741",162,"ID162"
"2681","E01002742",144,"ID144"
"2682","E01002743",144,"ID144"
"2683","E01002744",144,"ID144"
"2684","E01002745",143,"ID143"
"2685","E01002747",143,"ID143"
"2686","E01002748",143,"ID143"
"2687","E01002749",143,"ID143"
"2688","E01002751",142,"ID142"
"2689","E01002752",143,"ID143"
"2690","E01002753",161,"ID161"
"2691","E01002754",161,"ID161"
"2692","E01002755",162,"ID162"
"2693","E01002756",161,"ID161"
"2694","E01002757",161,"ID161"
"2695","E01002758",161,"ID161"
"2696","E01002759",161,"ID161"
"2697","E01002760",161,"ID161"
"2698","E01002762",125,"ID125"
"2699","E01002763",143,"ID143"
"2700","E01002764",143,"ID143"
"2701","E01002765",144,"ID144"
"2702","E01002766",142,"ID142"
"2703","E01002767",143,"ID143"
"2704","E01002768",142,"ID142"
"2705","E01002769",142,"ID142"
"2706","E01002770",161,"ID161"
"2707","E01002771",161,"ID161"
"2708","E01002772",161,"ID161"
"2709","E01002773",143,"ID143"
"2710","E01002774",142,"ID142"
"2711","E01002775",126,"ID126"
"2712","E01002776",126,"ID126"
"2713","E01002777",144,"ID144"
"2714","E01002778",144,"ID144"
"2715","E01002779",126,"ID126"
"2716","E01002780",127,"ID127"
"2717","E01002781",144,"ID144"
"2718","E01002782",144,"ID144"
"2719","E01002783",125,"ID125"
"2720","E01002784",143,"ID143"
"2721","E01002785",143,"ID143"
"2722","E01002786",143,"ID143"
"2723","E01002787",126,"ID126"
"2724","E01002788",143,"ID143"
"2725","E01002789",142,"ID142"
"2726","E01002790",144,"ID144"
"2727","E01002791",144,"ID144"
"2728","E01002792",126,"ID126"
"2729","E01002793",126,"ID126"
"2730","E01002794",109,"ID109"
"2731","E01002795",143,"ID143"
"2732","E01002796",125,"ID125"
"2733","E01002797",144,"ID144"
"2734","E01002798",127,"ID127"
"2735","E01002799",126,"ID126"
"2736","E01002800",126,"ID126"
"2737","E01002801",110,"ID110"
"2738","E01002802",126,"ID126"
"2739","E01002803",126,"ID126"
"2740","E01002804",161,"ID161"
"2741","E01002805",161,"ID161"
"2742","E01002806",161,"ID161"
"2743","E01002807",143,"ID143"
"2744","E01002808",143,"ID143"
"2745","E01002809",161,"ID161"
"2746","E01002810",161,"ID161"
"2747","E01002811",161,"ID161"
"2748","E01002812",91,"ID91"
"2749","E01002813",91,"ID91"
"2750","E01002814",91,"ID91"
"2751","E01002815",91,"ID91"
"2752","E01002816",90,"ID90"
"2753","E01002817",90,"ID90"
"2754","E01002818",108,"ID108"
"2755","E01002819",92,"ID92"
"2756","E01002820",91,"ID91"
"2757","E01002821",91,"ID91"
"2758","E01002822",91,"ID91"
"2759","E01002823",91,"ID91"
"2760","E01002824",107,"ID107"
"2761","E01002825",90,"ID90"
"2762","E01002826",107,"ID107"
"2763","E01002827",108,"ID108"
"2764","E01002828",91,"ID91"
"2765","E01002829",106,"ID106"
"2766","E01002830",123,"ID123"
"2767","E01002831",107,"ID107"
"2768","E01002832",107,"ID107"
"2769","E01002833",107,"ID107"
"2770","E01002834",107,"ID107"
"2771","E01002835",91,"ID91"
"2772","E01002836",91,"ID91"
"2773","E01002837",75,"ID75"
"2774","E01002838",92,"ID92"
"2775","E01002839",91,"ID91"
"2776","E01002840",76,"ID76"
"2777","E01002841",91,"ID91"
"2778","E01002842",76,"ID76"
"2779","E01002843",91,"ID91"
"2780","E01002844",76,"ID76"
"2781","E01002845",92,"ID92"
"2782","E01002846",91,"ID91"
"2783","E01002847",91,"ID91"
"2784","E01002848",91,"ID91"
"2785","E01002849",91,"ID91"
"2786","E01002850",90,"ID90"
"2787","E01002851",91,"ID91"
"2788","E01002852",123,"ID123"
"2789","E01002853",107,"ID107"
"2790","E01002854",107,"ID107"
"2791","E01002855",106,"ID106"
"2792","E01002856",107,"ID107"
"2793","E01002857",107,"ID107"
"2794","E01002858",91,"ID91"
"2795","E01002859",91,"ID91"
"2796","E01002860",92,"ID92"
"2797","E01002861",91,"ID91"
"2798","E01002862",91,"ID91"
"2799","E01002863",92,"ID92"
"2800","E01002864",90,"ID90"
"2801","E01002865",91,"ID91"
"2802","E01002866",90,"ID90"
"2803","E01002867",91,"ID91"
"2804","E01002868",91,"ID91"
"2805","E01002869",106,"ID106"
"2806","E01002870",107,"ID107"
"2807","E01002871",107,"ID107"
"2808","E01002872",107,"ID107"
"2809","E01002873",90,"ID90"
"2810","E01002874",107,"ID107"
"2811","E01002875",90,"ID90"
"2812","E01002876",106,"ID106"
"2813","E01002877",106,"ID106"
"2814","E01002878",106,"ID106"
"2815","E01002879",107,"ID107"
"2816","E01002880",107,"ID107"
"2817","E01002881",107,"ID107"
"2818","E01002882",107,"ID107"
"2819","E01002883",90,"ID90"
"2820","E01002884",107,"ID107"
"2821","E01002885",107,"ID107"
"2822","E01002886",107,"ID107"
"2823","E01002887",75,"ID75"
"2824","E01002888",91,"ID91"
"2825","E01002889",91,"ID91"
"2826","E01002890",108,"ID108"
"2827","E01002891",107,"ID107"
"2828","E01002892",108,"ID108"
"2829","E01002893",91,"ID91"
"2830","E01002894",91,"ID91"
"2831","E01002895",76,"ID76"
"2832","E01002896",90,"ID90"
"2833","E01002897",75,"ID75"
"2834","E01002898",91,"ID91"
"2835","E01002899",76,"ID76"
"2836","E01002900",76,"ID76"
"2837","E01002901",91,"ID91"
"2838","E01002902",92,"ID92"
"2839","E01002903",92,"ID92"
"2840","E01002904",123,"ID123"
"2841","E01002905",123,"ID123"
"2842","E01002906",106,"ID106"
"2843","E01002907",106,"ID106"
"2844","E01002908",106,"ID106"
"2845","E01002909",106,"ID106"
"2846","E01002910",76,"ID76"
"2847","E01002911",91,"ID91"
"2848","E01002912",75,"ID75"
"2849","E01002913",91,"ID91"
"2850","E01002914",91,"ID91"
"2851","E01002915",33,"ID33"
"2852","E01002916",33,"ID33"
"2853","E01002917",33,"ID33"
"2854","E01002918",21,"ID21"
"2855","E01002919",21,"ID21"
"2856","E01002920",33,"ID33"
"2857","E01002921",33,"ID33"
"2858","E01002922",33,"ID33"
"2859","E01002923",33,"ID33"
"2860","E01002924",33,"ID33"
"2861","E01002925",33,"ID33"
"2862","E01002926",33,"ID33"
"2863","E01002927",33,"ID33"
"2864","E01002928",33,"ID33"
"2865","E01002929",34,"ID34"
"2866","E01002930",34,"ID34"
"2867","E01002931",34,"ID34"
"2868","E01002932",33,"ID33"
"2869","E01002933",45,"ID45"
"2870","E01002934",45,"ID45"
"2871","E01002935",45,"ID45"
"2872","E01002937",45,"ID45"
"2873","E01002938",45,"ID45"
"2874","E01002939",20,"ID20"
"2875","E01002940",20,"ID20"
"2876","E01002941",20,"ID20"
"2877","E01002942",20,"ID20"
"2878","E01002943",20,"ID20"
"2879","E01002944",20,"ID20"
"2880","E01002945",20,"ID20"
"2881","E01002946",10,"ID10"
"2882","E01002947",20,"ID20"
"2883","E01002948",20,"ID20"
"2884","E01002949",20,"ID20"
"2885","E01002950",10,"ID10"
"2886","E01002951",46,"ID46"
"2887","E01002952",46,"ID46"
"2888","E01002953",46,"ID46"
"2889","E01002954",46,"ID46"
"2890","E01002955",46,"ID46"
"2891","E01002956",46,"ID46"
"2892","E01002957",46,"ID46"
"2893","E01002958",33,"ID33"
"2894","E01002959",46,"ID46"
"2895","E01002960",46,"ID46"
"2896","E01002961",46,"ID46"
"2897","E01002962",46,"ID46"
"2898","E01002963",46,"ID46"
"2899","E01002964",33,"ID33"
"2900","E01002965",33,"ID33"
"2901","E01002966",33,"ID33"
"2902","E01002967",32,"ID32"
"2903","E01002968",45,"ID45"
"2904","E01002969",33,"ID33"
"2905","E01002970",33,"ID33"
"2906","E01002971",33,"ID33"
"2907","E01002972",33,"ID33"
"2908","E01002973",33,"ID33"
"2909","E01002974",46,"ID46"
"2910","E01002975",33,"ID33"
"2911","E01002976",34,"ID34"
"2912","E01002977",21,"ID21"
"2913","E01002978",34,"ID34"
"2914","E01002979",21,"ID21"
"2915","E01002980",34,"ID34"
"2916","E01002981",34,"ID34"
"2917","E01002982",34,"ID34"
"2918","E01002983",34,"ID34"
"2919","E01002984",34,"ID34"
"2920","E01002985",34,"ID34"
"2921","E01002986",33,"ID33"
"2922","E01002987",33,"ID33"
"2923","E01002988",32,"ID32"
"2924","E01002989",32,"ID32"
"2925","E01002990",33,"ID33"
"2926","E01002991",33,"ID33"
"2927","E01002992",33,"ID33"
"2928","E01002993",32,"ID32"
"2929","E01002994",20,"ID20"
"2930","E01002995",20,"ID20"
"2931","E01002996",33,"ID33"
"2932","E01002997",20,"ID20"
"2933","E01002998",20,"ID20"
"2934","E01002999",33,"ID33"
"2935","E01003000",20,"ID20"
"2936","E01003001",21,"ID21"
"2937","E01003002",20,"ID20"
"2938","E01003003",33,"ID33"
"2939","E01003004",20,"ID20"
"2940","E01003005",20,"ID20"
"2941","E01003006",45,"ID45"
"2942","E01003007",45,"ID45"
"2943","E01003008",45,"ID45"
"2944","E01003009",45,"ID45"
"2945","E01003010",45,"ID45"
"2946","E01003011",45,"ID45"
"2947","E01003013",109,"ID109"
"2948","E01003014",109,"ID109"
"2949","E01003015",93,"ID93"
"2950","E01003016",109,"ID109"
"2951","E01003017",109,"ID109"
"2952","E01003018",77,"ID77"
"2953","E01003019",63,"ID63"
"2954","E01003020",63,"ID63"
"2955","E01003021",63,"ID63"
"2956","E01003022",62,"ID62"
"2957","E01003023",63,"ID63"
"2958","E01003024",63,"ID63"
"2959","E01003025",63,"ID63"
"2960","E01003026",62,"ID62"
"2961","E01003027",62,"ID62"
"2962","E01003028",62,"ID62"
"2963","E01003029",62,"ID62"
"2964","E01003030",62,"ID62"
"2965","E01003031",62,"ID62"
"2966","E01003032",62,"ID62"
"2967","E01003033",77,"ID77"
"2968","E01003034",77,"ID77"
"2969","E01003035",77,"ID77"
"2970","E01003036",77,"ID77"
"2971","E01003037",77,"ID77"
"2972","E01003038",77,"ID77"
"2973","E01003039",62,"ID62"
"2974","E01003040",76,"ID76"
"2975","E01003041",62,"ID62"
"2976","E01003042",62,"ID62"
"2977","E01003043",63,"ID63"
"2978","E01003044",63,"ID63"
"2979","E01003045",77,"ID77"
"2980","E01003046",78,"ID78"
"2981","E01003047",77,"ID77"
"2982","E01003048",78,"ID78"
"2983","E01003049",77,"ID77"
"2984","E01003050",63,"ID63"
"2985","E01003051",63,"ID63"
"2986","E01003052",63,"ID63"
"2987","E01003053",63,"ID63"
"2988","E01003054",77,"ID77"
"2989","E01003055",63,"ID63"
"2990","E01003056",76,"ID76"
"2991","E01003057",62,"ID62"
"2992","E01003058",62,"ID62"
"2993","E01003059",77,"ID77"
"2994","E01003060",77,"ID77"
"2995","E01003061",78,"ID78"
"2996","E01003062",50,"ID50"
"2997","E01003063",50,"ID50"
"2998","E01003064",50,"ID50"
"2999","E01003065",50,"ID50"
"3000","E01003066",50,"ID50"
"3001","E01003067",50,"ID50"
"3002","E01003068",50,"ID50"
"3003","E01003069",50,"ID50"
"3004","E01003070",50,"ID50"
"3005","E01003071",63,"ID63"
"3006","E01003072",63,"ID63"
"3007","E01003073",63,"ID63"
"3008","E01003074",63,"ID63"
"3009","E01003075",78,"ID78"
"3010","E01003076",78,"ID78"
"3011","E01003077",78,"ID78"
"3012","E01003078",64,"ID64"
"3013","E01003079",63,"ID63"
"3014","E01003080",50,"ID50"
"3015","E01003081",50,"ID50"
"3016","E01003082",50,"ID50"
"3017","E01003083",50,"ID50"
"3018","E01003084",50,"ID50"
"3019","E01003085",49,"ID49"
"3020","E01003086",50,"ID50"
"3021","E01003087",50,"ID50"
"3022","E01003088",77,"ID77"
"3023","E01003089",77,"ID77"
"3024","E01003090",77,"ID77"
"3025","E01003091",77,"ID77"
"3026","E01003092",77,"ID77"
"3027","E01003093",77,"ID77"
"3028","E01003094",77,"ID77"
"3029","E01003095",77,"ID77"
"3030","E01003096",63,"ID63"
"3031","E01003097",77,"ID77"
"3032","E01003098",93,"ID93"
"3033","E01003099",77,"ID77"
"3034","E01003100",77,"ID77"
"3035","E01003101",93,"ID93"
"3036","E01003102",93,"ID93"
"3037","E01003104",77,"ID77"
"3038","E01003105",93,"ID93"
"3039","E01003106",93,"ID93"
"3040","E01003107",93,"ID93"
"3041","E01003108",93,"ID93"
"3042","E01003109",92,"ID92"
"3043","E01003110",93,"ID93"
"3044","E01003111",93,"ID93"
"3045","E01003112",93,"ID93"
"3046","E01003113",49,"ID49"
"3047","E01003114",49,"ID49"
"3048","E01003115",49,"ID49"
"3049","E01003116",49,"ID49"
"3050","E01003117",49,"ID49"
"3051","E01003118",49,"ID49"
"3052","E01003119",49,"ID49"
"3053","E01003120",49,"ID49"
"3054","E01003121",77,"ID77"
"3055","E01003122",76,"ID76"
"3056","E01003123",77,"ID77"
"3057","E01003124",92,"ID92"
"3058","E01003125",78,"ID78"
"3059","E01003126",77,"ID77"
"3060","E01003127",78,"ID78"
"3061","E01003128",77,"ID77"
"3062","E01003129",77,"ID77"
"3063","E01003130",63,"ID63"
"3064","E01003131",49,"ID49"
"3065","E01003132",63,"ID63"
"3066","E01003133",63,"ID63"
"3067","E01003134",49,"ID49"
"3068","E01003135",49,"ID49"
"3069","E01003136",62,"ID62"
"3070","E01003137",49,"ID49"
"3071","E01003138",49,"ID49"
"3072","E01003139",49,"ID49"
"3073","E01003140",36,"ID36"
"3074","E01003141",49,"ID49"
"3075","E01003142",36,"ID36"
"3076","E01003143",36,"ID36"
"3077","E01003144",49,"ID49"
"3078","E01003145",49,"ID49"
"3079","E01003146",49,"ID49"
"3080","E01003147",49,"ID49"
"3081","E01003148",49,"ID49"
"3082","E01003149",49,"ID49"
"3083","E01003150",49,"ID49"
"3084","E01003151",49,"ID49"
"3085","E01003152",63,"ID63"
"3086","E01003153",49,"ID49"
"3087","E01003154",49,"ID49"
"3088","E01003155",49,"ID49"
"3089","E01003156",62,"ID62"
"3090","E01003157",62,"ID62"
"3091","E01003158",62,"ID62"
"3092","E01003159",62,"ID62"
"3093","E01003160",62,"ID62"
"3094","E01003161",62,"ID62"
"3095","E01003162",63,"ID63"
"3096","E01003163",62,"ID62"
"3097","E01003164",63,"ID63"
"3098","E01003165",50,"ID50"
"3099","E01003166",63,"ID63"
"3100","E01003167",50,"ID50"
"3101","E01003168",63,"ID63"
"3102","E01003169",63,"ID63"
"3103","E01003170",64,"ID64"
"3104","E01003171",63,"ID63"
"3105","E01003172",63,"ID63"
"3106","E01003173",63,"ID63"
"3107","E01003174",63,"ID63"
"3108","E01003175",63,"ID63"
"3109","E01003176",63,"ID63"
"3110","E01003177",63,"ID63"
"3111","E01003178",63,"ID63"
"3112","E01003179",63,"ID63"
"3113","E01003180",78,"ID78"
"3114","E01003181",77,"ID77"
"3115","E01003182",78,"ID78"
"3116","E01003183",78,"ID78"
"3117","E01003184",77,"ID77"
"3118","E01003185",77,"ID77"
"3119","E01003186",77,"ID77"
"3120","E01003187",78,"ID78"
"3121","E01003188",93,"ID93"
"3122","E01003189",52,"ID52"
"3123","E01003190",51,"ID51"
"3124","E01003191",51,"ID51"
"3125","E01003192",52,"ID52"
"3126","E01003193",51,"ID51"
"3127","E01003194",65,"ID65"
"3128","E01003195",65,"ID65"
"3129","E01003196",65,"ID65"
"3130","E01003197",65,"ID65"
"3131","E01003198",80,"ID80"
"3132","E01003199",80,"ID80"
"3133","E01003200",80,"ID80"
"3134","E01003201",80,"ID80"
"3135","E01003202",80,"ID80"
"3136","E01003203",80,"ID80"
"3137","E01003204",80,"ID80"
"3138","E01003205",80,"ID80"
"3139","E01003206",80,"ID80"
"3140","E01003207",80,"ID80"
"3141","E01003209",79,"ID79"
"3142","E01003210",80,"ID80"
"3143","E01003211",80,"ID80"
"3144","E01003212",79,"ID79"
"3145","E01003213",79,"ID79"
"3146","E01003214",65,"ID65"
"3147","E01003215",79,"ID79"
"3148","E01003216",65,"ID65"
"3149","E01003217",65,"ID65"
"3150","E01003218",52,"ID52"
"3151","E01003219",65,"ID65"
"3152","E01003220",66,"ID66"
"3153","E01003221",65,"ID65"
"3154","E01003222",66,"ID66"
"3155","E01003223",65,"ID65"
"3156","E01003224",65,"ID65"
"3157","E01003225",65,"ID65"
"3158","E01003226",64,"ID64"
"3159","E01003227",65,"ID65"
"3160","E01003228",65,"ID65"
"3161","E01003229",64,"ID64"
"3162","E01003230",65,"ID65"
"3163","E01003231",65,"ID65"
"3164","E01003232",65,"ID65"
"3165","E01003233",65,"ID65"
"3166","E01003235",52,"ID52"
"3167","E01003236",66,"ID66"
"3168","E01003237",52,"ID52"
"3169","E01003238",52,"ID52"
"3170","E01003239",52,"ID52"
"3171","E01003240",52,"ID52"
"3172","E01003241",52,"ID52"
"3173","E01003243",52,"ID52"
"3174","E01003244",95,"ID95"
"3175","E01003245",79,"ID79"
"3176","E01003246",95,"ID95"
"3177","E01003247",95,"ID95"
"3178","E01003248",95,"ID95"
"3179","E01003249",95,"ID95"
"3180","E01003250",95,"ID95"
"3181","E01003251",95,"ID95"
"3182","E01003252",95,"ID95"
"3183","E01003253",95,"ID95"
"3184","E01003254",64,"ID64"
"3185","E01003255",64,"ID64"
"3186","E01003256",64,"ID64"
"3187","E01003257",64,"ID64"
"3188","E01003258",50,"ID50"
"3189","E01003259",64,"ID64"
"3190","E01003260",64,"ID64"
"3191","E01003261",64,"ID64"
"3192","E01003262",64,"ID64"
"3193","E01003263",66,"ID66"
"3194","E01003264",66,"ID66"
"3195","E01003265",66,"ID66"
"3196","E01003266",66,"ID66"
"3197","E01003267",53,"ID53"
"3198","E01003268",66,"ID66"
"3199","E01003269",66,"ID66"
"3200","E01003270",66,"ID66"
"3201","E01003271",66,"ID66"
"3202","E01003272",65,"ID65"
"3203","E01003273",80,"ID80"
"3204","E01003274",65,"ID65"
"3205","E01003275",65,"ID65"
"3206","E01003276",65,"ID65"
"3207","E01003277",79,"ID79"
"3208","E01003278",80,"ID80"
"3209","E01003279",65,"ID65"
"3210","E01003280",66,"ID66"
"3211","E01003281",66,"ID66"
"3212","E01003282",80,"ID80"
"3213","E01003283",80,"ID80"
"3214","E01003284",80,"ID80"
"3215","E01003285",66,"ID66"
"3216","E01003286",80,"ID80"
"3217","E01003287",66,"ID66"
"3218","E01003288",80,"ID80"
"3219","E01003290",80,"ID80"
"3220","E01003291",65,"ID65"
"3221","E01003292",65,"ID65"
"3222","E01003293",65,"ID65"
"3223","E01003295",66,"ID66"
"3224","E01003296",80,"ID80"
"3225","E01003297",95,"ID95"
"3226","E01003298",79,"ID79"
"3227","E01003299",79,"ID79"
"3228","E01003300",79,"ID79"
"3229","E01003301",79,"ID79"
"3230","E01003302",79,"ID79"
"3231","E01003303",95,"ID95"
"3232","E01003304",79,"ID79"
"3233","E01003305",79,"ID79"
"3234","E01003307",51,"ID51"
"3235","E01003308",65,"ID65"
"3236","E01003309",64,"ID64"
"3237","E01003310",51,"ID51"
"3238","E01003311",51,"ID51"
"3239","E01003312",51,"ID51"
"3240","E01003313",51,"ID51"
"3241","E01003314",51,"ID51"
"3242","E01003315",64,"ID64"
"3243","E01003316",65,"ID65"
"3244","E01003317",65,"ID65"
"3245","E01003318",65,"ID65"
"3246","E01003319",65,"ID65"
"3247","E01003320",65,"ID65"
"3248","E01003321",65,"ID65"
"3249","E01003322",65,"ID65"
"3250","E01003323",65,"ID65"
"3251","E01003324",65,"ID65"
"3252","E01003325",65,"ID65"
"3253","E01003326",51,"ID51"
"3254","E01003327",51,"ID51"
"3255","E01003328",51,"ID51"
"3256","E01003329",51,"ID51"
"3257","E01003330",50,"ID50"
"3258","E01003331",51,"ID51"
"3259","E01003332",50,"ID50"
"3260","E01003333",51,"ID51"
"3261","E01003334",51,"ID51"
"3262","E01003335",51,"ID51"
"3263","E01003336",79,"ID79"
"3264","E01003337",65,"ID65"
"3265","E01003338",79,"ID79"
"3266","E01003339",79,"ID79"
"3267","E01003340",79,"ID79"
"3268","E01003341",79,"ID79"
"3269","E01003342",79,"ID79"
"3270","E01003343",79,"ID79"
"3271","E01003344",79,"ID79"
"3272","E01003345",79,"ID79"
"3273","E01003346",66,"ID66"
"3274","E01003347",52,"ID52"
"3275","E01003348",52,"ID52"
"3276","E01003349",66,"ID66"
"3277","E01003350",52,"ID52"
"3278","E01003351",66,"ID66"
"3279","E01003352",52,"ID52"
"3280","E01003353",52,"ID52"
"3281","E01003354",66,"ID66"
"3282","E01003355",35,"ID35"
"3283","E01003356",47,"ID47"
"3284","E01003357",35,"ID35"
"3285","E01003358",47,"ID47"
"3286","E01003359",35,"ID35"
"3287","E01003360",47,"ID47"
"3288","E01003361",35,"ID35"
"3289","E01003362",34,"ID34"
"3290","E01003363",35,"ID35"
"3291","E01003364",34,"ID34"
"3292","E01003365",35,"ID35"
"3293","E01003366",34,"ID34"
"3294","E01003367",48,"ID48"
"3295","E01003368",48,"ID48"
"3296","E01003369",48,"ID48"
"3297","E01003370",48,"ID48"
"3298","E01003371",48,"ID48"
"3299","E01003372",48,"ID48"
"3300","E01003373",35,"ID35"
"3301","E01003374",35,"ID35"
"3302","E01003375",36,"ID36"
"3303","E01003376",35,"ID35"
"3304","E01003377",35,"ID35"
"3305","E01003378",35,"ID35"
"3306","E01003379",36,"ID36"
"3307","E01003380",47,"ID47"
"3308","E01003381",34,"ID34"
"3309","E01003382",34,"ID34"
"3310","E01003383",47,"ID47"
"3311","E01003384",47,"ID47"
"3312","E01003385",47,"ID47"
"3313","E01003386",36,"ID36"
"3314","E01003387",36,"ID36"
"3315","E01003388",36,"ID36"
"3316","E01003389",36,"ID36"
"3317","E01003390",35,"ID35"
"3318","E01003391",36,"ID36"
"3319","E01003392",36,"ID36"
"3320","E01003393",48,"ID48"
"3321","E01003394",36,"ID36"
"3322","E01003395",36,"ID36"
"3323","E01003396",48,"ID48"
"3324","E01003397",49,"ID49"
"3325","E01003398",48,"ID48"
"3326","E01003399",47,"ID47"
"3327","E01003400",47,"ID47"
"3328","E01003401",47,"ID47"
"3329","E01003402",47,"ID47"
"3330","E01003403",47,"ID47"
"3331","E01003404",47,"ID47"
"3332","E01003405",35,"ID35"
"3333","E01003406",48,"ID48"
"3334","E01003407",35,"ID35"
"3335","E01003408",35,"ID35"
"3336","E01003409",36,"ID36"
"3337","E01003410",35,"ID35"
"3338","E01003411",36,"ID36"
"3339","E01003412",36,"ID36"
"3340","E01003413",36,"ID36"
"3341","E01003414",36,"ID36"
"3342","E01003415",36,"ID36"
"3343","E01003416",36,"ID36"
"3344","E01003417",35,"ID35"
"3345","E01003418",22,"ID22"
"3346","E01003419",34,"ID34"
"3347","E01003420",22,"ID22"
"3348","E01003421",34,"ID34"
"3349","E01003422",34,"ID34"
"3350","E01003423",47,"ID47"
"3351","E01003424",35,"ID35"
"3352","E01003425",35,"ID35"
"3353","E01003426",35,"ID35"
"3354","E01003427",35,"ID35"
"3355","E01003428",35,"ID35"
"3356","E01003429",36,"ID36"
"3357","E01003430",36,"ID36"
"3358","E01003431",36,"ID36"
"3359","E01003432",36,"ID36"
"3360","E01003433",36,"ID36"
"3361","E01003434",36,"ID36"
"3362","E01003435",36,"ID36"
"3363","E01003436",35,"ID35"
"3364","E01003437",35,"ID35"
"3365","E01003438",35,"ID35"
"3366","E01003439",35,"ID35"
"3367","E01003440",35,"ID35"
"3368","E01003441",36,"ID36"
"3369","E01003442",47,"ID47"
"3370","E01003443",47,"ID47"
"3371","E01003444",46,"ID46"
"3372","E01003445",46,"ID46"
"3373","E01003446",34,"ID34"
"3374","E01003447",34,"ID34"
"3375","E01003448",35,"ID35"
"3376","E01003449",35,"ID35"
"3377","E01003450",35,"ID35"
"3378","E01003451",35,"ID35"
"3379","E01003452",35,"ID35"
"3380","E01003453",35,"ID35"
"3381","E01003454",47,"ID47"
"3382","E01003455",47,"ID47"
"3383","E01003456",47,"ID47"
"3384","E01003457",47,"ID47"
"3385","E01003458",47,"ID47"
"3386","E01003459",48,"ID48"
"3387","E01003460",46,"ID46"
"3388","E01003461",47,"ID47"
"3389","E01003462",46,"ID46"
"3390","E01003463",46,"ID46"
"3391","E01003464",60,"ID60"
"3392","E01003465",47,"ID47"
"3393","E01003466",34,"ID34"
"3394","E01003467",34,"ID34"
"3395","E01003468",34,"ID34"
"3396","E01003469",34,"ID34"
"3397","E01003470",34,"ID34"
"3398","E01003471",34,"ID34"
"3399","E01003472",47,"ID47"
"3400","E01003473",47,"ID47"
"3401","E01003474",47,"ID47"
"3402","E01003475",47,"ID47"
"3403","E01003476",47,"ID47"
"3404","E01003477",47,"ID47"
"3405","E01003478",47,"ID47"
"3406","E01003479",113,"ID113"
"3407","E01003480",113,"ID113"
"3408","E01003481",113,"ID113"
"3409","E01003482",114,"ID114"
"3410","E01003483",113,"ID113"
"3411","E01003484",113,"ID113"
"3412","E01003485",113,"ID113"
"3413","E01003486",113,"ID113"
"3414","E01003487",114,"ID114"
"3415","E01003488",113,"ID113"
"3416","E01003489",129,"ID129"
"3417","E01003490",129,"ID129"
"3418","E01003491",129,"ID129"
"3419","E01003492",113,"ID113"
"3420","E01003493",130,"ID130"
"3421","E01003494",113,"ID113"
"3422","E01003495",113,"ID113"
"3423","E01003496",129,"ID129"
"3424","E01003497",112,"ID112"
"3425","E01003498",129,"ID129"
"3426","E01003499",112,"ID112"
"3427","E01003500",112,"ID112"
"3428","E01003501",112,"ID112"
"3429","E01003502",112,"ID112"
"3430","E01003503",112,"ID112"
"3431","E01003506",96,"ID96"
"3432","E01003507",113,"ID113"
"3433","E01003508",112,"ID112"
"3434","E01003509",112,"ID112"
"3435","E01003511",112,"ID112"
"3436","E01003512",113,"ID113"
"3437","E01003513",113,"ID113"
"3438","E01003514",113,"ID113"
"3439","E01003515",113,"ID113"
"3440","E01003516",113,"ID113"
"3441","E01003517",113,"ID113"
"3442","E01003518",113,"ID113"
"3443","E01003519",113,"ID113"
"3444","E01003520",130,"ID130"
"3445","E01003521",130,"ID130"
"3446","E01003522",113,"ID113"
"3447","E01003523",130,"ID130"
"3448","E01003524",130,"ID130"
"3449","E01003525",113,"ID113"
"3450","E01003526",130,"ID130"
"3451","E01003527",113,"ID113"
"3452","E01003528",130,"ID130"
"3453","E01003529",130,"ID130"
"3454","E01003530",130,"ID130"
"3455","E01003531",129,"ID129"
"3456","E01003532",130,"ID130"
"3457","E01003533",130,"ID130"
"3458","E01003534",147,"ID147"
"3459","E01003535",114,"ID114"
"3460","E01003536",114,"ID114"
"3461","E01003537",113,"ID113"
"3462","E01003538",114,"ID114"
"3463","E01003539",113,"ID113"
"3464","E01003540",113,"ID113"
"3465","E01003541",113,"ID113"
"3466","E01003542",130,"ID130"
"3467","E01003543",146,"ID146"
"3468","E01003544",129,"ID129"
"3469","E01003545",146,"ID146"
"3470","E01003546",146,"ID146"
"3471","E01003547",147,"ID147"
"3472","E01003548",146,"ID146"
"3473","E01003549",146,"ID146"
"3474","E01003550",146,"ID146"
"3475","E01003551",129,"ID129"
"3476","E01003552",129,"ID129"
"3477","E01003553",146,"ID146"
"3478","E01003554",129,"ID129"
"3479","E01003555",147,"ID147"
"3480","E01003556",147,"ID147"
"3481","E01003557",146,"ID146"
